time	V(vout)	V(vout2)
1.502185851785496e-004	4.998899e+000	4.993873e+000
1.502548493749745e-004	4.998899e+000	4.993408e+000
1.502828493749742e-004	4.998899e+000	4.993807e+000
1.503140137499779e-004	4.998898e+000	4.994637e+000
1.503451781249816e-004	4.998898e+000	4.995939e+000
1.503763424999852e-004	4.998898e+000	4.997713e+000
1.504075068749889e-004	4.998899e+000	4.999958e+000
1.504386712499926e-004	4.998899e+000	5.002676e+000
1.504698356249963e-004	4.998899e+000	5.005866e+000
1.505010000000000e-004	4.998899e+000	5.009528e+000
1.505017500000000e-004	4.998899e+000	5.009622e+000
1.505017750000000e-004	4.998899e+000	5.009625e+000
1.505018250000000e-004	4.998899e+000	5.009631e+000
1.505018265625000e-004	4.998899e+000	5.009632e+000
1.505020000000000e-004	4.998899e+000	5.009653e+000
1.505365589452918e-004	4.998899e+000	5.013364e+000
1.505711178905836e-004	4.998899e+000	5.016547e+000
1.506056768358753e-004	4.998899e+000	5.019201e+000
1.506402357811671e-004	4.998899e+000	5.021326e+000
1.506747947264589e-004	4.998899e+000	5.022923e+000
1.507093536717506e-004	4.998899e+000	5.023991e+000
1.507439126170424e-004	4.998899e+000	5.024530e+000
1.507580800001451e-004	4.998899e+000	5.024653e+000
1.507864147663505e-004	4.998899e+000	5.024113e+000
1.508866609351785e-004	4.998899e+000	5.019589e+000
1.510000000000000e-004	4.998899e+000	5.008630e+000
1.510001250000000e-004	4.998899e+000	5.008614e+000
1.510001750000000e-004	4.998899e+000	5.008608e+000
1.510002750000000e-004	4.998899e+000	5.008595e+000
1.510003000000000e-004	4.998899e+000	5.008592e+000
1.510010000000000e-004	4.998899e+000	5.008504e+000
1.510372641964249e-004	4.998899e+000	5.004656e+000
1.510735283928498e-004	4.998899e+000	5.001372e+000
1.511097925892748e-004	4.998899e+000	4.998652e+000
1.511460567856997e-004	4.998899e+000	4.996496e+000
1.511823209821247e-004	4.998899e+000	4.994903e+000
1.512185851785496e-004	4.998899e+000	4.993874e+000
1.512548493749745e-004	4.998899e+000	4.993409e+000
1.512828493749742e-004	4.998899e+000	4.993808e+000
1.513140137499779e-004	4.998899e+000	4.994638e+000
1.513451781249816e-004	4.998899e+000	4.995940e+000
1.513763424999852e-004	4.998899e+000	4.997713e+000
1.514075068749889e-004	4.998899e+000	4.999959e+000
1.514386712499926e-004	4.998899e+000	5.002677e+000
1.514698356249963e-004	4.998899e+000	5.005867e+000
1.515010000000000e-004	4.998899e+000	5.009529e+000
1.515017500000000e-004	4.998899e+000	5.009623e+000
1.515017750000000e-004	4.998899e+000	5.009626e+000
1.515018250000000e-004	4.998899e+000	5.009632e+000
1.515018265625000e-004	4.998899e+000	5.009633e+000
1.515020000000000e-004	4.998899e+000	5.009654e+000
1.515365589453171e-004	4.998899e+000	5.013365e+000
1.515711178906343e-004	4.998899e+000	5.016548e+000
1.516056768359514e-004	4.998899e+000	5.019202e+000
1.516402357812686e-004	4.998899e+000	5.021327e+000
1.516747947265857e-004	4.998900e+000	5.022924e+000
1.517093536719029e-004	4.998900e+000	5.023992e+000
1.517439126172200e-004	4.998899e+000	5.024531e+000
1.517580799999675e-004	4.998899e+000	5.024654e+000
1.517864147654623e-004	4.998899e+000	5.024114e+000
1.518866609380206e-004	4.998899e+000	5.019590e+000
1.520000000000000e-004	4.998899e+000	5.008631e+000
1.520001250000000e-004	4.998899e+000	5.008615e+000
1.520001750000000e-004	4.998899e+000	5.008609e+000
1.520002750000000e-004	4.998899e+000	5.008596e+000
1.520003000000000e-004	4.998899e+000	5.008593e+000
1.520010000000000e-004	4.998899e+000	5.008506e+000
1.520372641964249e-004	4.998899e+000	5.004658e+000
1.520735283928498e-004	4.998899e+000	5.001373e+000
1.521097925892748e-004	4.998899e+000	4.998653e+000
1.521460567856997e-004	4.998899e+000	4.996496e+000
1.521823209821246e-004	4.998899e+000	4.994904e+000
1.522185851785496e-004	4.998899e+000	4.993875e+000
1.522548493749745e-004	4.998899e+000	4.993410e+000
1.522828493749742e-004	4.998899e+000	4.993810e+000
1.523140137499779e-004	4.998899e+000	4.994639e+000
1.523451781249816e-004	4.998899e+000	4.995941e+000
1.523763424999852e-004	4.998899e+000	4.997715e+000
1.524075068749889e-004	4.998899e+000	4.999961e+000
1.524386712499926e-004	4.998899e+000	5.002678e+000
1.524698356249963e-004	4.998899e+000	5.005868e+000
1.525010000000000e-004	4.998899e+000	5.009530e+000
1.525017500000000e-004	4.998899e+000	5.009624e+000
1.525017750000000e-004	4.998899e+000	5.009627e+000
1.525018250000000e-004	4.998899e+000	5.009633e+000
1.525018265625000e-004	4.998899e+000	5.009634e+000
1.525020000000000e-004	4.998899e+000	5.009655e+000
1.525365589452918e-004	4.998900e+000	5.013366e+000
1.525711178905836e-004	4.998900e+000	5.016549e+000
1.526056768358753e-004	4.998900e+000	5.019203e+000
1.526402357811671e-004	4.998900e+000	5.021328e+000
1.526747947264588e-004	4.998900e+000	5.022925e+000
1.527093536717506e-004	4.998900e+000	5.023993e+000
1.527439126170424e-004	4.998900e+000	5.024532e+000
1.527580800001451e-004	4.998900e+000	5.024655e+000
1.527864147663505e-004	4.998900e+000	5.024115e+000
1.528866609351785e-004	4.998900e+000	5.019591e+000
1.530000000000000e-004	4.998900e+000	5.008632e+000
1.530001250000000e-004	4.998900e+000	5.008616e+000
1.530001750000000e-004	4.998900e+000	5.008610e+000
1.530002750000000e-004	4.998900e+000	5.008597e+000
1.530003000000000e-004	4.998900e+000	5.008594e+000
1.530010000000000e-004	4.998900e+000	5.008506e+000
1.530372641964249e-004	4.998900e+000	5.004658e+000
1.530735283928498e-004	4.998900e+000	5.001374e+000
1.531097925892748e-004	4.998900e+000	4.998654e+000
1.531460567856997e-004	4.998900e+000	4.996497e+000
1.531823209821246e-004	4.998900e+000	4.994905e+000
1.532185851785496e-004	4.998900e+000	4.993876e+000
1.532548493749745e-004	4.998900e+000	4.993411e+000
1.532828493749742e-004	4.998900e+000	4.993810e+000
1.533140137499778e-004	4.998900e+000	4.994640e+000
1.533451781249816e-004	4.998900e+000	4.995942e+000
1.533763424999852e-004	4.998900e+000	4.997715e+000
1.534075068749889e-004	4.998900e+000	4.999961e+000
1.534386712499926e-004	4.998900e+000	5.002679e+000
1.534698356249963e-004	4.998900e+000	5.005869e+000
1.535010000000000e-004	4.998900e+000	5.009531e+000
1.535017500000000e-004	4.998900e+000	5.009624e+000
1.535017750000000e-004	4.998900e+000	5.009628e+000
1.535018250000000e-004	4.998900e+000	5.009634e+000
1.535018265625000e-004	4.998900e+000	5.009634e+000
1.535020000000000e-004	4.998900e+000	5.009656e+000
1.535365589453171e-004	4.998900e+000	5.013367e+000
1.535711178906343e-004	4.998900e+000	5.016550e+000
1.536056768359514e-004	4.998900e+000	5.019204e+000
1.536402357812686e-004	4.998900e+000	5.021329e+000
1.536747947265857e-004	4.998900e+000	5.022925e+000
1.537093536719029e-004	4.998900e+000	5.023993e+000
1.537439126172200e-004	4.998900e+000	5.024532e+000
1.537580799999674e-004	4.998900e+000	5.024656e+000
1.537864147654623e-004	4.998900e+000	5.024116e+000
1.538866609380206e-004	4.998900e+000	5.019591e+000
1.540000000000000e-004	4.998900e+000	5.008632e+000
1.540001250000000e-004	4.998900e+000	5.008616e+000
1.540001750000000e-004	4.998900e+000	5.008610e+000
1.540002750000000e-004	4.998900e+000	5.008598e+000
1.540002781250000e-004	4.998900e+000	5.008597e+000
1.540010000000000e-004	4.998900e+000	5.008507e+000
1.540397553906279e-004	4.998900e+000	5.004433e+000
1.540785107812559e-004	4.998900e+000	5.001006e+000
1.541172661718839e-004	4.998900e+000	4.998226e+000
1.541560215625118e-004	4.998900e+000	4.996093e+000
1.541947769531398e-004	4.998900e+000	4.994607e+000
1.542335323437677e-004	4.998900e+000	4.993768e+000
1.542722877343957e-004	4.998900e+000	4.993575e+000
1.543282877343950e-004	4.998900e+000	4.995370e+000
1.543529609151957e-004	4.998900e+000	4.996455e+000
1.543776340959964e-004	4.998900e+000	4.997852e+000
1.544023072767972e-004	4.998900e+000	4.999562e+000
1.544269804575979e-004	4.998900e+000	5.001584e+000
1.544516536383986e-004	4.998900e+000	5.003920e+000
1.544763268191993e-004	4.998900e+000	5.006568e+000
1.545010000000000e-004	4.998900e+000	5.009528e+000
1.545017500000000e-004	4.998900e+000	5.009622e+000
1.545017750000000e-004	4.998900e+000	5.009625e+000
1.545018250000000e-004	4.998900e+000	5.009631e+000
1.545018265625000e-004	4.998900e+000	5.009632e+000
1.545020000000000e-004	4.998900e+000	5.009653e+000
1.545365589453172e-004	4.998900e+000	5.013364e+000
1.545711178906343e-004	4.998900e+000	5.016547e+000
1.546056768359515e-004	4.998900e+000	5.019201e+000
1.546402357812686e-004	4.998900e+000	5.021326e+000
1.546747947265858e-004	4.998900e+000	5.022922e+000
1.547093536719029e-004	4.998900e+000	5.023990e+000
1.547439126172200e-004	4.998900e+000	5.024529e+000
1.547580799999675e-004	4.998900e+000	5.024652e+000
1.547864147654623e-004	4.998900e+000	5.024112e+000
1.548866609380206e-004	4.998900e+000	5.019588e+000
1.550000000000000e-004	4.998900e+000	5.008629e+000
1.550001250000000e-004	4.998900e+000	5.008614e+000
1.550001750000000e-004	4.998900e+000	5.008607e+000
1.550002750000000e-004	4.998900e+000	5.008595e+000
1.550003000000000e-004	4.998900e+000	5.008592e+000
1.550010000000000e-004	4.998900e+000	5.008504e+000
1.550372641964250e-004	4.998900e+000	5.004656e+000
1.550735283928499e-004	4.998900e+000	5.001371e+000
1.551097925892748e-004	4.998900e+000	4.998651e+000
1.551460567856997e-004	4.998900e+000	4.996495e+000
1.551823209821247e-004	4.998900e+000	4.994902e+000
1.552185851785496e-004	4.998900e+000	4.993873e+000
1.552548493749745e-004	4.998900e+000	4.993408e+000
1.552828493749742e-004	4.998900e+000	4.993807e+000
1.553140137499779e-004	4.998901e+000	4.994637e+000
1.553451781249816e-004	4.998901e+000	4.995939e+000
1.553763424999853e-004	4.998901e+000	4.997713e+000
1.554075068749889e-004	4.998901e+000	4.999958e+000
1.554386712499926e-004	4.998901e+000	5.002676e+000
1.554698356249963e-004	4.998901e+000	5.005866e+000
1.555010000000000e-004	4.998901e+000	5.009528e+000
1.555017500000000e-004	4.998901e+000	5.009622e+000
1.555017750000000e-004	4.998901e+000	5.009625e+000
1.555018250000000e-004	4.998901e+000	5.009631e+000
1.555018265625000e-004	4.998901e+000	5.009631e+000
1.555020000000000e-004	4.998901e+000	5.009653e+000
1.555365589452918e-004	4.998901e+000	5.013364e+000
1.555711178905836e-004	4.998901e+000	5.016547e+000
1.556056768358753e-004	4.998901e+000	5.019201e+000
1.556402357811671e-004	4.998901e+000	5.021326e+000
1.556747947264589e-004	4.998901e+000	5.022922e+000
1.557093536717507e-004	4.998901e+000	5.023990e+000
1.557439126170424e-004	4.998901e+000	5.024529e+000
1.557580800001451e-004	4.998901e+000	5.024652e+000
1.557864147663505e-004	4.998901e+000	5.024112e+000
1.558866609351785e-004	4.998901e+000	5.019588e+000
1.560000000000000e-004	4.998901e+000	5.008629e+000
1.560001250000000e-004	4.998901e+000	5.008614e+000
1.560001750000000e-004	4.998901e+000	5.008607e+000
1.560002750000000e-004	4.998901e+000	5.008595e+000
1.560003000000000e-004	4.998901e+000	5.008592e+000
1.560010000000000e-004	4.998901e+000	5.008504e+000
1.560372641964250e-004	4.998901e+000	5.004656e+000
1.560735283928499e-004	4.998901e+000	5.001371e+000
1.561097925892748e-004	4.998901e+000	4.998651e+000
1.561460567856997e-004	4.998901e+000	4.996495e+000
1.561823209821247e-004	4.998901e+000	4.994902e+000
1.562185851785496e-004	4.998901e+000	4.993873e+000
1.562548493749745e-004	4.998901e+000	4.993408e+000
1.562828493749742e-004	4.998901e+000	4.993807e+000
1.563140137499779e-004	4.998901e+000	4.994637e+000
1.563451781249816e-004	4.998901e+000	4.995939e+000
1.563763424999853e-004	4.998901e+000	4.997713e+000
1.564075068749889e-004	4.998901e+000	4.999958e+000
1.564386712499926e-004	4.998901e+000	5.002676e+000
1.564698356249963e-004	4.998901e+000	5.005866e+000
1.565010000000000e-004	4.998901e+000	5.009528e+000
1.565017500000000e-004	4.998901e+000	5.009622e+000
1.565017750000000e-004	4.998901e+000	5.009625e+000
1.565018250000000e-004	4.998901e+000	5.009631e+000
1.565018265625000e-004	4.998901e+000	5.009631e+000
1.565020000000000e-004	4.998901e+000	5.009653e+000
1.565365589453172e-004	4.998901e+000	5.013364e+000
1.565711178906343e-004	4.998901e+000	5.016547e+000
1.566056768359514e-004	4.998901e+000	5.019201e+000
1.566402357812686e-004	4.998901e+000	5.021326e+000
1.566747947265857e-004	4.998901e+000	5.022922e+000
1.567093536719029e-004	4.998901e+000	5.023990e+000
1.567439126172200e-004	4.998901e+000	5.024529e+000
1.567580799999675e-004	4.998901e+000	5.024652e+000
1.567864147654623e-004	4.998901e+000	5.024112e+000
1.568866609380206e-004	4.998901e+000	5.019588e+000
1.570000000000000e-004	4.998901e+000	5.008629e+000
1.570001250000000e-004	4.998901e+000	5.008614e+000
1.570001750000000e-004	4.998901e+000	5.008607e+000
1.570002750000000e-004	4.998901e+000	5.008595e+000
1.570003000000000e-004	4.998901e+000	5.008592e+000
1.570010000000000e-004	4.998901e+000	5.008504e+000
1.570372641964249e-004	4.998901e+000	5.004656e+000
1.570735283928499e-004	4.998901e+000	5.001372e+000
1.571097925892748e-004	4.998901e+000	4.998652e+000
1.571460567856997e-004	4.998901e+000	4.996495e+000
1.571823209821247e-004	4.998901e+000	4.994902e+000
1.572185851785496e-004	4.998901e+000	4.993873e+000
1.572548493749745e-004	4.998901e+000	4.993408e+000
1.572828493749742e-004	4.998901e+000	4.993808e+000
1.573140137499779e-004	4.998901e+000	4.994638e+000
1.573451781249816e-004	4.998901e+000	4.995939e+000
1.573763424999853e-004	4.998901e+000	4.997713e+000
1.574075068749889e-004	4.998901e+000	4.999959e+000
1.574386712499926e-004	4.998901e+000	5.002677e+000
1.574698356249963e-004	4.998901e+000	5.005866e+000
1.575010000000000e-004	4.998901e+000	5.009528e+000
1.575017500000000e-004	4.998901e+000	5.009622e+000
1.575017750000000e-004	4.998901e+000	5.009625e+000
1.575018250000000e-004	4.998901e+000	5.009631e+000
1.575018265625000e-004	4.998901e+000	5.009632e+000
1.575018292968750e-004	4.998901e+000	5.009632e+000
1.575020000000000e-004	4.998901e+000	5.009653e+000
1.575365589452918e-004	4.998901e+000	5.013364e+000
1.575711178905836e-004	4.998901e+000	5.016547e+000
1.576056768358753e-004	4.998901e+000	5.019201e+000
1.576402357811671e-004	4.998901e+000	5.021326e+000
1.576747947264589e-004	4.998901e+000	5.022923e+000
1.577093536717507e-004	4.998901e+000	5.023991e+000
1.577439126170424e-004	4.998901e+000	5.024530e+000
1.577580800001451e-004	4.998901e+000	5.024653e+000
1.577864147663505e-004	4.998901e+000	5.024113e+000
1.578866609351785e-004	4.998901e+000	5.019588e+000
1.580000000000000e-004	4.998901e+000	5.008629e+000
1.580001250000000e-004	4.998901e+000	5.008614e+000
1.580001750000000e-004	4.998901e+000	5.008607e+000
1.580002750000000e-004	4.998901e+000	5.008595e+000
1.580003000000000e-004	4.998901e+000	5.008592e+000
1.580010000000000e-004	4.998901e+000	5.008504e+000
1.580372641964249e-004	4.998901e+000	5.004656e+000
1.580735283928499e-004	4.998901e+000	5.001372e+000
1.581097925892748e-004	4.998901e+000	4.998652e+000
1.581460567856997e-004	4.998901e+000	4.996495e+000
1.581823209821247e-004	4.998901e+000	4.994902e+000
1.582185851785496e-004	4.998901e+000	4.993874e+000
1.582548493749745e-004	4.998901e+000	4.993409e+000
1.582828493749742e-004	4.998901e+000	4.993808e+000
1.583140137499779e-004	4.998901e+000	4.994638e+000
1.583451781249816e-004	4.998901e+000	4.995940e+000
1.583763424999852e-004	4.998901e+000	4.997714e+000
1.584075068749889e-004	4.998901e+000	4.999959e+000
1.584386712499926e-004	4.998901e+000	5.002677e+000
1.584698356249963e-004	4.998901e+000	5.005867e+000
1.585010000000000e-004	4.998901e+000	5.009529e+000
1.585017500000000e-004	4.998901e+000	5.009623e+000
1.585017750000000e-004	4.998901e+000	5.009625e+000
1.585018250000000e-004	4.998901e+000	5.009632e+000
1.585018265625000e-004	4.998901e+000	5.009632e+000
1.585018277343750e-004	4.998901e+000	5.009632e+000
1.585018324218750e-004	4.998901e+000	5.009633e+000
1.585020000000000e-004	4.998901e+000	5.009654e+000
1.585365589453171e-004	4.998901e+000	5.013365e+000
1.585711178906343e-004	4.998901e+000	5.016548e+000
1.586056768359514e-004	4.998901e+000	5.019202e+000
1.586402357812686e-004	4.998901e+000	5.021327e+000
1.586747947265857e-004	4.998901e+000	5.022924e+000
1.587093536719029e-004	4.998901e+000	5.023991e+000
1.587439126172200e-004	4.998901e+000	5.024530e+000
1.587580799999675e-004	4.998901e+000	5.024653e+000
1.587864147654623e-004	4.998901e+000	5.024113e+000
1.588866609380206e-004	4.998901e+000	5.019589e+000
1.590000000000000e-004	4.998901e+000	5.008630e+000
1.590001250000000e-004	4.998901e+000	5.008615e+000
1.590001750000000e-004	4.998901e+000	5.008608e+000
1.590002750000000e-004	4.998901e+000	5.008595e+000
1.590003000000000e-004	4.998901e+000	5.008593e+000
1.590010000000000e-004	4.998901e+000	5.008505e+000
1.590372641964249e-004	4.998901e+000	5.004657e+000
1.590735283928499e-004	4.998901e+000	5.001372e+000
1.591097925892748e-004	4.998901e+000	4.998652e+000
1.591460567856997e-004	4.998901e+000	4.996495e+000
1.591823209821247e-004	4.998901e+000	4.994903e+000
1.592185851785496e-004	4.998901e+000	4.993874e+000
1.592548493749745e-004	4.998901e+000	4.993409e+000
1.592668493749744e-004	4.998901e+000	4.993521e+000
1.593148493749738e-004	4.998901e+000	4.994859e+000
1.593414423214061e-004	4.998901e+000	4.995872e+000
1.593680352678384e-004	4.998901e+000	4.997246e+000
1.593946282142707e-004	4.998901e+000	4.998981e+000
1.594212211607031e-004	4.998901e+000	5.001077e+000
1.594478141071354e-004	4.998901e+000	5.003533e+000
1.594744070535677e-004	4.998901e+000	5.006351e+000
1.595010000000000e-004	4.998901e+000	5.009529e+000
1.595017500000000e-004	4.998901e+000	5.009623e+000
1.595017750000000e-004	4.998901e+000	5.009626e+000
1.595018250000000e-004	4.998901e+000	5.009632e+000
1.595018265625000e-004	4.998901e+000	5.009633e+000
1.595020000000000e-004	4.998901e+000	5.009654e+000
1.595365589452918e-004	4.998901e+000	5.013365e+000
1.595711178905836e-004	4.998901e+000	5.016548e+000
1.596056768358753e-004	4.998901e+000	5.019202e+000
1.596402357811671e-004	4.998901e+000	5.021327e+000
1.596747947264589e-004	4.998901e+000	5.022924e+000
1.597093536717506e-004	4.998901e+000	5.023992e+000
1.597439126170424e-004	4.998901e+000	5.024531e+000
1.597580800001451e-004	4.998901e+000	5.024654e+000
1.597864147663505e-004	4.998901e+000	5.024114e+000
1.598866609351785e-004	4.998901e+000	5.019589e+000
1.600000000000000e-004	4.998901e+000	5.008630e+000
1.600001250000000e-004	4.998901e+000	5.008615e+000
1.600001750000000e-004	4.998901e+000	5.008608e+000
1.600002750000000e-004	4.998901e+000	5.008596e+000
1.600003000000000e-004	4.998901e+000	5.008593e+000
1.600010000000000e-004	4.998901e+000	5.008505e+000
1.600372641964249e-004	4.998901e+000	5.004657e+000
1.600735283928498e-004	4.998901e+000	5.001373e+000
1.601097925892748e-004	4.998901e+000	4.998653e+000
1.601460567856997e-004	4.998901e+000	4.996496e+000
1.601823209821247e-004	4.998901e+000	4.994903e+000
1.602185851785496e-004	4.998901e+000	4.993875e+000
1.602548493749745e-004	4.998901e+000	4.993410e+000
1.602828493749742e-004	4.998901e+000	4.993809e+000
1.603140137499779e-004	4.998901e+000	4.994639e+000
1.603451781249816e-004	4.998901e+000	4.995941e+000
1.603763424999852e-004	4.998901e+000	4.997714e+000
1.604075068749889e-004	4.998901e+000	4.999960e+000
1.604386712499926e-004	4.998901e+000	5.002678e+000
1.604698356249963e-004	4.998901e+000	5.005868e+000
1.605010000000000e-004	4.998901e+000	5.009530e+000
1.605017500000000e-004	4.998901e+000	5.009624e+000
1.605017750000000e-004	4.998901e+000	5.009626e+000
1.605018250000000e-004	4.998901e+000	5.009633e+000
1.605018265625000e-004	4.998901e+000	5.009633e+000
1.605020000000000e-004	4.998901e+000	5.009655e+000
1.605365589453171e-004	4.998901e+000	5.013366e+000
1.605711178906343e-004	4.998901e+000	5.016549e+000
1.606056768359514e-004	4.998901e+000	5.019203e+000
1.606402357812686e-004	4.998901e+000	5.021328e+000
1.606747947265857e-004	4.998901e+000	5.022924e+000
1.607093536719029e-004	4.998901e+000	5.023992e+000
1.607439126172200e-004	4.998901e+000	5.024531e+000
1.607580799999675e-004	4.998901e+000	5.024654e+000
1.607864147654623e-004	4.998901e+000	5.024114e+000
1.608866609380206e-004	4.998901e+000	5.019590e+000
1.610000000000000e-004	4.998901e+000	5.008631e+000
1.610001250000000e-004	4.998901e+000	5.008615e+000
1.610001750000000e-004	4.998901e+000	5.008609e+000
1.610002750000000e-004	4.998901e+000	5.008596e+000
1.610003000000000e-004	4.998901e+000	5.008594e+000
1.610010000000000e-004	4.998901e+000	5.008506e+000
1.610372641964249e-004	4.998901e+000	5.004658e+000
1.610735283928498e-004	4.998901e+000	5.001373e+000
1.611097925892748e-004	4.998901e+000	4.998653e+000
1.611460567856997e-004	4.998901e+000	4.996496e+000
1.611823209821246e-004	4.998901e+000	4.994904e+000
1.612185851785496e-004	4.998901e+000	4.993875e+000
1.612548493749745e-004	4.998901e+000	4.993410e+000
1.612828493749742e-004	4.998901e+000	4.993810e+000
1.613140137499779e-004	4.998901e+000	4.994639e+000
1.613451781249816e-004	4.998901e+000	4.995941e+000
1.613763424999852e-004	4.998901e+000	4.997715e+000
1.614075068749889e-004	4.998901e+000	4.999961e+000
1.614386712499926e-004	4.998901e+000	5.002678e+000
1.614698356249963e-004	4.998901e+000	5.005868e+000
1.615010000000000e-004	4.998900e+000	5.009530e+000
1.615017500000000e-004	4.998900e+000	5.009624e+000
1.615017750000000e-004	4.998900e+000	5.009627e+000
1.615018250000000e-004	4.998900e+000	5.009633e+000
1.615018265625000e-004	4.998900e+000	5.009634e+000
1.615018292968750e-004	4.998900e+000	5.009634e+000
1.615020000000000e-004	4.998900e+000	5.009655e+000
1.615365589452918e-004	4.998900e+000	5.013366e+000
1.615711178905836e-004	4.998900e+000	5.016549e+000
1.616056768358753e-004	4.998900e+000	5.019203e+000
1.616402357811671e-004	4.998900e+000	5.021328e+000
1.616747947264589e-004	4.998900e+000	5.022925e+000
1.617093536717506e-004	4.998900e+000	5.023993e+000
1.617439126170424e-004	4.998900e+000	5.024532e+000
1.617580800001451e-004	4.998900e+000	5.024655e+000
1.617864147663505e-004	4.998900e+000	5.024115e+000
1.618866609351785e-004	4.998900e+000	5.019590e+000
1.620000000000000e-004	4.998900e+000	5.008631e+000
1.620001250000000e-004	4.998900e+000	5.008616e+000
1.620001750000000e-004	4.998900e+000	5.008609e+000
1.620002750000000e-004	4.998900e+000	5.008597e+000
1.620003000000000e-004	4.998900e+000	5.008594e+000
1.620010000000000e-004	4.998900e+000	5.008506e+000
1.620372641964249e-004	4.998900e+000	5.004658e+000
1.620735283928498e-004	4.998900e+000	5.001374e+000
1.621097925892748e-004	4.998900e+000	4.998653e+000
1.621460567856997e-004	4.998900e+000	4.996497e+000
1.621823209821246e-004	4.998900e+000	4.994904e+000
1.622185851785496e-004	4.998900e+000	4.993875e+000
1.622548493749745e-004	4.998900e+000	4.993411e+000
1.622828493749742e-004	4.998900e+000	4.993810e+000
1.623140137499779e-004	4.998900e+000	4.994640e+000
1.623451781249816e-004	4.998900e+000	4.995941e+000
1.623763424999852e-004	4.998900e+000	4.997715e+000
1.624075068749889e-004	4.998900e+000	4.999961e+000
1.624386712499926e-004	4.998900e+000	5.002679e+000
1.624698356249963e-004	4.998900e+000	5.005869e+000
1.625010000000000e-004	4.998900e+000	5.009531e+000
1.625017500000000e-004	4.998900e+000	5.009624e+000
1.625017750000000e-004	4.998900e+000	5.009627e+000
1.625018250000000e-004	4.998900e+000	5.009634e+000
1.625018265625000e-004	4.998900e+000	5.009634e+000
1.625020000000000e-004	4.998900e+000	5.009655e+000
1.625365589453171e-004	4.998900e+000	5.013367e+000
1.625711178906343e-004	4.998900e+000	5.016549e+000
1.626056768359514e-004	4.998900e+000	5.019203e+000
1.626402357812686e-004	4.998900e+000	5.021328e+000
1.626747947265857e-004	4.998900e+000	5.022925e+000
1.627093536719029e-004	4.998900e+000	5.023993e+000
1.627439126172200e-004	4.998900e+000	5.024532e+000
1.627580799999674e-004	4.998900e+000	5.024655e+000
1.627864147654623e-004	4.998900e+000	5.024115e+000
1.628866609380206e-004	4.998900e+000	5.019591e+000
1.630000000000000e-004	4.998900e+000	5.008632e+000
1.630001250000000e-004	4.998900e+000	5.008616e+000
1.630001750000000e-004	4.998900e+000	5.008610e+000
1.630002750000000e-004	4.998900e+000	5.008597e+000
1.630003000000000e-004	4.998900e+000	5.008594e+000
1.630010000000000e-004	4.998900e+000	5.008507e+000
1.630372641964249e-004	4.998900e+000	5.004659e+000
1.630735283928498e-004	4.998900e+000	5.001374e+000
1.631097925892748e-004	4.998900e+000	4.998654e+000
1.631460567856997e-004	4.998900e+000	4.996497e+000
1.631823209821246e-004	4.998900e+000	4.994905e+000
1.632185851785496e-004	4.998900e+000	4.993876e+000
1.632548493749745e-004	4.998900e+000	4.993411e+000
1.632828493749742e-004	4.998900e+000	4.993810e+000
1.633140137499778e-004	4.998900e+000	4.994640e+000
1.633451781249816e-004	4.998900e+000	4.995942e+000
1.633763424999852e-004	4.998900e+000	4.997715e+000
1.634075068749889e-004	4.998900e+000	4.999961e+000
1.634386712499926e-004	4.998900e+000	5.002679e+000
1.634698356249963e-004	4.998900e+000	5.005869e+000
1.635010000000000e-004	4.998900e+000	5.009531e+000
1.635017500000000e-004	4.998900e+000	5.009624e+000
1.635017750000000e-004	4.998900e+000	5.009628e+000
1.635018250000000e-004	4.998900e+000	5.009634e+000
1.635018265625000e-004	4.998900e+000	5.009634e+000
1.635020000000000e-004	4.998900e+000	5.009656e+000
1.635365589452918e-004	4.998900e+000	5.013367e+000
1.635711178905836e-004	4.998900e+000	5.016550e+000
1.636056768358753e-004	4.998900e+000	5.019204e+000
1.636402357811671e-004	4.998900e+000	5.021329e+000
1.636747947264588e-004	4.998900e+000	5.022925e+000
1.637093536717506e-004	4.998900e+000	5.023993e+000
1.637439126170424e-004	4.998900e+000	5.024532e+000
1.637580800001451e-004	4.998900e+000	5.024655e+000
1.637864147663505e-004	4.998900e+000	5.024115e+000
1.638866609351785e-004	4.998900e+000	5.019591e+000
1.640000000000000e-004	4.998900e+000	5.008632e+000
1.640001250000000e-004	4.998900e+000	5.008616e+000
1.640001750000000e-004	4.998900e+000	5.008610e+000
1.640002750000000e-004	4.998900e+000	5.008597e+000
1.640002781250000e-004	4.998900e+000	5.008597e+000
1.640010000000000e-004	4.998900e+000	5.008507e+000
1.640397553906279e-004	4.998900e+000	5.004433e+000
1.640785107812559e-004	4.998900e+000	5.001006e+000
1.641172661718839e-004	4.998900e+000	4.998226e+000
1.641560215625118e-004	4.998900e+000	4.996093e+000
1.641947769531398e-004	4.998900e+000	4.994606e+000
1.642335323437677e-004	4.998900e+000	4.993767e+000
1.642722877343957e-004	4.998900e+000	4.993575e+000
1.643282877343950e-004	4.998900e+000	4.995369e+000
1.643529609151957e-004	4.998900e+000	4.996454e+000
1.643776340959964e-004	4.998900e+000	4.997851e+000
1.644023072767972e-004	4.998900e+000	4.999561e+000
1.644269804575979e-004	4.998900e+000	5.001584e+000
1.644516536383986e-004	4.998900e+000	5.003919e+000
