time	V(vout)	V(vout2)
5.271863056499967e-005	6.944289e+000	6.973304e+000
5.271863117262364e-005	6.944289e+000	6.973304e+000
5.271863178024762e-005	6.944289e+000	6.973304e+000
5.271863238787159e-005	6.944289e+000	6.973304e+000
5.271863299549557e-005	6.944289e+000	6.973304e+000
5.271863360311954e-005	6.944289e+000	6.973304e+000
5.271863421074352e-005	6.944289e+000	6.973304e+000
5.300000000000000e-005	6.931393e+000	6.944972e+000
5.300002605143984e-005	6.931392e+000	6.944969e+000
5.300005210287969e-005	6.931391e+000	6.944966e+000
5.300007815431953e-005	6.931389e+000	6.944963e+000
5.300010420575938e-005	6.931388e+000	6.944961e+000
5.300013025719922e-005	6.931387e+000	6.944958e+000
5.300015630863907e-005	6.931386e+000	6.944956e+000
5.300018236007891e-005	6.931385e+000	6.944953e+000
5.300018288875281e-005	6.931385e+000	6.944953e+000
5.300018341742671e-005	6.931385e+000	6.944953e+000
5.300018394610061e-005	6.931385e+000	6.944953e+000
5.300018447477451e-005	6.931385e+000	6.944953e+000
5.300018500344841e-005	6.931385e+000	6.944953e+000
5.300018553212231e-005	6.931385e+000	6.944953e+000
5.300018606079621e-005	6.931385e+000	6.944952e+000
5.300018667014879e-005	6.931385e+000	6.944952e+000
5.300018737622789e-005	6.931385e+000	6.944952e+000
5.300018806932653e-005	6.931385e+000	6.944952e+000
5.300018881415619e-005	6.931385e+000	6.944952e+000
5.300018955963158e-005	6.931384e+000	6.944952e+000
5.300019037811261e-005	6.931384e+000	6.944952e+000
5.300019129790265e-005	6.931384e+000	6.944952e+000
5.300019255779483e-005	6.931384e+000	6.944952e+000
5.300019411918015e-005	6.931384e+000	6.944952e+000
5.300019601254376e-005	6.931384e+000	6.944952e+000
5.300019803794694e-005	6.931384e+000	6.944952e+000
5.300100000000000e-005	6.931347e+000	6.944871e+000
5.304787645262103e-005	6.929209e+000	6.940785e+000
5.309475290524208e-005	6.927073e+000	6.937277e+000
5.314162935786311e-005	6.924940e+000	6.934347e+000
5.318850581048415e-005	6.922808e+000	6.931996e+000
5.323538226310519e-005	6.920679e+000	6.930223e+000
5.328225871572623e-005	6.918552e+000	6.929029e+000
5.332913516834727e-005	6.916428e+000	6.928412e+000
5.350100000000000e-005	6.908665e+000	6.932964e+000
5.350172908748118e-005	6.908632e+000	6.933003e+000
5.350177243348419e-005	6.908630e+000	6.933005e+000
5.350185912549021e-005	6.908626e+000	6.933010e+000
5.350187673480393e-005	6.908625e+000	6.933011e+000
5.350200000000000e-005	6.908619e+000	6.933017e+000
5.372341186387179e-005	6.898670e+000	6.927740e+000
5.372341291703312e-005	6.898670e+000	6.927740e+000
5.372341343252165e-005	6.898670e+000	6.927739e+000
5.372341380769663e-005	6.898670e+000	6.927739e+000
5.372341434762746e-005	6.898670e+000	6.927739e+000
5.372341465839674e-005	6.898670e+000	6.927739e+000
5.372341499234276e-005	6.898670e+000	6.927739e+000
5.372341537541492e-005	6.898670e+000	6.927739e+000
5.372341577649429e-005	6.898670e+000	6.927739e+000
5.372341616394443e-005	6.898670e+000	6.927739e+000
5.372341654478817e-005	6.898670e+000	6.927739e+000
5.372341728861001e-005	6.898670e+000	6.927739e+000
5.372341789643281e-005	6.898670e+000	6.927739e+000
5.372341850425560e-005	6.898670e+000	6.927739e+000
5.372341911207840e-005	6.898670e+000	6.927739e+000
5.372341971990120e-005	6.898670e+000	6.927739e+000
5.372342032772400e-005	6.898670e+000	6.927739e+000
5.372342093554680e-005	6.898670e+000	6.927739e+000
5.372342154336960e-005	6.898670e+000	6.927739e+000
5.400000000000000e-005	6.886322e+000	6.899889e+000
5.400002605028342e-005	6.886321e+000	6.899887e+000
5.400005210056685e-005	6.886320e+000	6.899884e+000
5.400007815085028e-005	6.886319e+000	6.899882e+000
5.400010420113370e-005	6.886318e+000	6.899879e+000
5.400013025141713e-005	6.886317e+000	6.899877e+000
5.400015630170056e-005	6.886316e+000	6.899874e+000
5.400018235198398e-005	6.886314e+000	6.899871e+000
5.400018288220206e-005	6.886314e+000	6.899871e+000
5.400018341242015e-005	6.886314e+000	6.899871e+000
5.400018394263823e-005	6.886314e+000	6.899871e+000
5.400018447285632e-005	6.886314e+000	6.899871e+000
5.400018500307440e-005	6.886314e+000	6.899871e+000
5.400018553329249e-005	6.886314e+000	6.899871e+000
5.400018606351057e-005	6.886314e+000	6.899871e+000
5.400018667297624e-005	6.886314e+000	6.899871e+000
5.400018738940110e-005	6.886314e+000	6.899870e+000
5.400018808129721e-005	6.886314e+000	6.899870e+000
5.400018883162870e-005	6.886314e+000	6.899870e+000
5.400018957615727e-005	6.886314e+000	6.899870e+000
5.400019039921631e-005	6.886314e+000	6.899870e+000
5.400019132146208e-005	6.886314e+000	6.899870e+000
5.400019259739522e-005	6.886314e+000	6.899870e+000
5.400019415590617e-005	6.886314e+000	6.899870e+000
5.400019605046178e-005	6.886314e+000	6.899870e+000
5.400019808625500e-005	6.886313e+000	6.899869e+000
5.400100000000000e-005	6.886278e+000	6.899789e+000
5.404690333866277e-005	6.884239e+000	6.895808e+000
5.409280667732553e-005	6.882201e+000	6.892381e+000
5.413871001598830e-005	6.880166e+000	6.889509e+000
5.418461335465107e-005	6.878133e+000	6.887191e+000
5.423051669331384e-005	6.876102e+000	6.885428e+000
5.427642003197661e-005	6.874074e+000	6.884219e+000
5.432232337063937e-005	6.872047e+000	6.883564e+000
5.450100000000000e-005	6.864186e+000	6.888449e+000
5.450175000000000e-005	6.864153e+000	6.888490e+000
5.450177500000001e-005	6.864151e+000	6.888492e+000
5.450182500000001e-005	6.864150e+000	6.888494e+000
5.450182656250001e-005	6.864150e+000	6.888494e+000
5.450200000000000e-005	6.864142e+000	6.888504e+000
5.472807277256287e-005	6.854249e+000	6.883369e+000
5.472807349207279e-005	6.854249e+000	6.883368e+000
5.472807393785741e-005	6.854249e+000	6.883368e+000
5.472807430717500e-005	6.854249e+000	6.883368e+000
5.472807475174766e-005	6.854249e+000	6.883368e+000
5.472807507564869e-005	6.854249e+000	6.883368e+000
5.472807542955395e-005	6.854249e+000	6.883368e+000
5.472807582028147e-005	6.854249e+000	6.883368e+000
5.472807621564250e-005	6.854249e+000	6.883368e+000
5.472807660161993e-005	6.854249e+000	6.883368e+000
5.472807698049901e-005	6.854249e+000	6.883368e+000
5.472807772288614e-005	6.854249e+000	6.883368e+000
5.472807834195800e-005	6.854249e+000	6.883368e+000
5.472807896102986e-005	6.854249e+000	6.883368e+000
5.472807958010171e-005	6.854249e+000	6.883368e+000
5.472808019917357e-005	6.854249e+000	6.883368e+000
5.472808081824543e-005	6.854249e+000	6.883368e+000
5.472808143731729e-005	6.854249e+000	6.883368e+000
5.472808205638914e-005	6.854249e+000	6.883368e+000
5.500000000000000e-005	6.842429e+000	6.855989e+000
5.500018195017115e-005	6.842421e+000	6.855971e+000
5.500018234399322e-005	6.842421e+000	6.855971e+000
5.500018287725705e-005	6.842421e+000	6.855971e+000
5.500018341052089e-005	6.842421e+000	6.855971e+000
5.500018394378473e-005	6.842421e+000	6.855971e+000
5.500018447704857e-005	6.842421e+000	6.855971e+000
5.500018501031240e-005	6.842421e+000	6.855971e+000
5.500018554357624e-005	6.842421e+000	6.855971e+000
5.500018607684008e-005	6.842421e+000	6.855970e+000
5.500018669627223e-005	6.842421e+000	6.855970e+000
5.500018741530272e-005	6.842421e+000	6.855970e+000
5.500018811195100e-005	6.842421e+000	6.855970e+000
5.500018886303275e-005	6.842421e+000	6.855970e+000
5.500018961097934e-005	6.842421e+000	6.855970e+000
5.500019043700495e-005	6.842421e+000	6.855970e+000
5.500019136857612e-005	6.842421e+000	6.855970e+000
5.500019267089197e-005	6.842421e+000	6.855970e+000
5.500019422664669e-005	6.842421e+000	6.855969e+000
5.500019612287268e-005	6.842421e+000	6.855969e+000
5.500019818085816e-005	6.842420e+000	6.855969e+000
5.500100000000000e-005	6.842386e+000	6.855889e+000
5.504927637423799e-005	6.840297e+000	6.851652e+000
5.509755274847598e-005	6.838211e+000	6.848071e+000
5.514582912271398e-005	6.836127e+000	6.845145e+000
5.519410549695197e-005	6.834045e+000	6.842874e+000
5.524238187118996e-005	6.831967e+000	6.841257e+000
5.529065824542795e-005	6.829890e+000	6.840296e+000
5.533893461966595e-005	6.827816e+000	6.839990e+000
5.550100000000000e-005	6.820876e+000	6.845099e+000
5.550177538133291e-005	6.820843e+000	6.845144e+000
5.550178249543302e-005	6.820842e+000	6.845144e+000
5.550179672363323e-005	6.820842e+000	6.845145e+000
5.550182518003366e-005	6.820840e+000	6.845147e+000
5.550188209283453e-005	6.820838e+000	6.845150e+000
5.550200000000000e-005	6.820833e+000	6.845157e+000
5.573270634513597e-005	6.811006e+000	6.840171e+000
5.573270770142668e-005	6.811006e+000	6.840171e+000
5.573270833784582e-005	6.811006e+000	6.840171e+000
5.573270873174620e-005	6.811006e+000	6.840171e+000
5.573270910612684e-005	6.811006e+000	6.840171e+000
5.573270951276529e-005	6.811006e+000	6.840171e+000
5.573270989173981e-005	6.811006e+000	6.840171e+000
5.573271028885971e-005	6.811006e+000	6.840171e+000
5.573271066749287e-005	6.811006e+000	6.840171e+000
5.573271105935210e-005	6.811006e+000	6.840171e+000
5.573271143665460e-005	6.811006e+000	6.840171e+000
5.573271219000962e-005	6.811005e+000	6.840170e+000
5.573271276290003e-005	6.811005e+000	6.840170e+000
5.573271333579045e-005	6.811005e+000	6.840170e+000
5.573271390868086e-005	6.811005e+000	6.840170e+000
5.573271448157129e-005	6.811005e+000	6.840170e+000
5.573271505446170e-005	6.811005e+000	6.840170e+000
5.573271562735212e-005	6.811005e+000	6.840170e+000
5.573271620024253e-005	6.811005e+000	6.840170e+000
5.600000000000000e-005	6.799696e+000	6.813259e+000
5.600018179101404e-005	6.799688e+000	6.813241e+000
5.600018236529359e-005	6.799688e+000	6.813241e+000
5.600018293957315e-005	6.799688e+000	6.813241e+000
5.600018351385271e-005	6.799688e+000	6.813241e+000
5.600018408813227e-005	6.799688e+000	6.813241e+000
5.600018466241183e-005	6.799688e+000	6.813241e+000
5.600018523669138e-005	6.799688e+000	6.813241e+000
5.600018581097094e-005	6.799688e+000	6.813241e+000
5.600018644559881e-005	6.799688e+000	6.813241e+000
5.600018712615333e-005	6.799688e+000	6.813241e+000
5.600018783831013e-005	6.799688e+000	6.813241e+000
5.600018856614952e-005	6.799688e+000	6.813241e+000
5.600018931629042e-005	6.799688e+000	6.813241e+000
5.600019010466674e-005	6.799688e+000	6.813240e+000
5.600019098424833e-005	6.799688e+000	6.813240e+000
5.600019208808400e-005	6.799688e+000	6.813240e+000
5.600019382188758e-005	6.799688e+000	6.813240e+000
5.600019571813971e-005	6.799688e+000	6.813240e+000
5.600019771389114e-005	6.799688e+000	6.813240e+000
5.600100000000000e-005	6.799654e+000	6.813159e+000
5.607242857142856e-005	6.796646e+000	6.806911e+000
5.614385714285714e-005	6.793644e+000	6.802258e+000
5.621528571428571e-005	6.790648e+000	6.799199e+000
5.628671428571428e-005	6.787657e+000	6.797735e+000
5.635814285714285e-005	6.784672e+000	6.797865e+000
5.642957142857142e-005	6.781692e+000	6.799589e+000
5.650099999999999e-005	6.778718e+000	6.802907e+000
5.650175000000000e-005	6.778687e+000	6.802952e+000
5.650177500000000e-005	6.778687e+000	6.802953e+000
5.650182500000000e-005	6.778684e+000	6.802956e+000
5.650182656250000e-005	6.778684e+000	6.802956e+000
5.650200000000000e-005	6.778677e+000	6.802967e+000
5.673725664523291e-005	6.768925e+000	6.798134e+000
5.673725743871525e-005	6.768925e+000	6.798134e+000
5.673725784481010e-005	6.768925e+000	6.798134e+000
5.673725820590805e-005	6.768925e+000	6.798134e+000
5.673725863232446e-005	6.768925e+000	6.798134e+000
5.673725899331855e-005	6.768925e+000	6.798134e+000
5.673725936138774e-005	6.768925e+000	6.798134e+000
5.673725975021470e-005	6.768925e+000	6.798134e+000
5.673726013978350e-005	6.768925e+000	6.798134e+000
5.673726052559279e-005	6.768925e+000	6.798134e+000
5.673726090459295e-005	6.768925e+000	6.798134e+000
5.673726164736650e-005	6.768925e+000	6.798134e+000
5.673726239761267e-005	6.768925e+000	6.798134e+000
5.673726314785885e-005	6.768925e+000	6.798134e+000
5.673726389810502e-005	6.768925e+000	6.798133e+000
5.673726464835120e-005	6.768925e+000	6.798133e+000
5.673726539859738e-005	6.768925e+000	6.798133e+000
5.673726614884355e-005	6.768925e+000	6.798133e+000
5.673726689908973e-005	6.768925e+000	6.798133e+000
5.700000000000000e-005	6.758108e+000	6.771681e+000
5.700002604690237e-005	6.758107e+000	6.771679e+000
5.700005209380474e-005	6.758106e+000	6.771676e+000
5.700007814070712e-005	6.758105e+000	6.771674e+000
5.700010418760948e-005	6.758104e+000	6.771671e+000
5.700013023451186e-005	6.758103e+000	6.771668e+000
5.700015628141423e-005	6.758102e+000	6.771666e+000
5.700018232831661e-005	6.758101e+000	6.771663e+000
5.700018286636636e-005	6.758101e+000	6.771663e+000
5.700018340441612e-005	6.758101e+000	6.771663e+000
5.700018394246588e-005	6.758101e+000	6.771663e+000
5.700018448051564e-005	6.758101e+000	6.771663e+000
5.700018501856539e-005	6.758101e+000	6.771663e+000
5.700018555661515e-005	6.758101e+000	6.771663e+000
5.700018609466491e-005	6.758101e+000	6.771663e+000
5.700018673235403e-005	6.758101e+000	6.771663e+000
5.700018745551164e-005	6.758101e+000	6.771663e+000
5.700018816068877e-005	6.758101e+000	6.771663e+000
5.700018891274250e-005	6.758101e+000	6.771663e+000
5.700018966670735e-005	6.758101e+000	6.771662e+000
5.700019049744771e-005	6.758100e+000	6.771662e+000
5.700019144493018e-005	6.758100e+000	6.771662e+000
5.700019279292750e-005	6.758100e+000	6.771662e+000
5.700019434643060e-005	6.758100e+000	6.771662e+000
5.700019624594991e-005	6.758100e+000	6.771662e+000
5.700019834194852e-005	6.758100e+000	6.771662e+000
5.700100000000000e-005	6.758067e+000	6.771581e+000
5.707242857142857e-005	6.755140e+000	6.765312e+000
5.714385714285714e-005	6.752219e+000	6.760670e+000
5.721528571428571e-005	6.749303e+000	6.757654e+000
5.728671428571428e-005	6.746393e+000	6.756264e+000
5.735814285714285e-005	6.743489e+000	6.756500e+000
5.742957142857143e-005	6.740590e+000	6.758362e+000
5.750100000000000e-005	6.737698e+000	6.761850e+000
5.750175000000000e-005	6.737667e+000	6.761897e+000
5.750177500000000e-005	6.737666e+000	6.761899e+000
5.750182500000000e-005	6.737664e+000	6.761901e+000
5.750182656250000e-005	6.737664e+000	6.761901e+000
5.750200000000000e-005	6.737657e+000	6.761912e+000
5.756247261719008e-005	6.735213e+000	6.764094e+000
5.762295261719267e-005	6.732774e+000	6.763195e+000
5.774391261719784e-005	6.727902e+000	6.757104e+000
5.774399890950105e-005	6.727899e+000	6.757097e+000
5.774417149410746e-005	6.727892e+000	6.757080e+000
5.774418288419456e-005	6.727891e+000	6.757079e+000
5.774418627140761e-005	6.727891e+000	6.757078e+000
5.774418663740770e-005	6.727891e+000	6.757078e+000
5.774418686798759e-005	6.727891e+000	6.757078e+000
5.774418724190917e-005	6.727891e+000	6.757078e+000
5.774418762242881e-005	6.727891e+000	6.757078e+000
5.774418836495406e-005	6.727891e+000	6.757078e+000
5.774418897536237e-005	6.727891e+000	6.757078e+000
5.774418958577070e-005	6.727891e+000	6.757078e+000
5.774419019617901e-005	6.727891e+000	6.757078e+000
5.774419080658733e-005	6.727891e+000	6.757078e+000
5.774419141699565e-005	6.727891e+000	6.757078e+000
5.774419202740397e-005	6.727891e+000	6.757078e+000
5.774419263781229e-005	6.727891e+000	6.757078e+000
5.800000000000000e-005	6.717648e+000	6.731324e+000
5.800002604580607e-005	6.717647e+000	6.731322e+000
5.800005209161214e-005	6.717646e+000	6.731319e+000
5.800007813741821e-005	6.717645e+000	6.731316e+000
5.800010418322428e-005	6.717644e+000	6.731314e+000
5.800013022903035e-005	6.717643e+000	6.731311e+000
5.800015627483642e-005	6.717642e+000	6.731309e+000
5.800018232064249e-005	6.717640e+000	6.731306e+000
5.800018286096783e-005	6.717640e+000	6.731306e+000
5.800018340129317e-005	6.717640e+000	6.731306e+000
5.800018394161851e-005	6.717640e+000	6.731306e+000
5.800018448194384e-005	6.717640e+000	6.731306e+000
5.800018502226918e-005	6.717640e+000	6.731306e+000
5.800018556259452e-005	6.717640e+000	6.731306e+000
5.800018610291986e-005	6.717640e+000	6.731306e+000
5.800018674622060e-005	6.717640e+000	6.731306e+000
5.800018747290757e-005	6.717640e+000	6.731306e+000
5.800018818051689e-005	6.717640e+000	6.731306e+000
5.800018893413167e-005	6.717640e+000	6.731306e+000
5.800018968990695e-005	6.717640e+000	6.731305e+000
5.800019052345950e-005	6.717640e+000	6.731305e+000
5.800019147732953e-005	6.717640e+000	6.731305e+000
5.800019284702412e-005	6.717640e+000	6.731305e+000
5.800019440485663e-005	6.717640e+000	6.731305e+000
5.800019631245630e-005	6.717640e+000	6.731305e+000
5.800019843094529e-005	6.717639e+000	6.731305e+000
5.800100000000000e-005	6.717607e+000	6.731224e+000
5.807242857142857e-005	6.714760e+000	6.724964e+000
5.814385714285714e-005	6.711919e+000	6.720351e+000
5.821528571428571e-005	6.709083e+000	6.717386e+000
5.828671428571428e-005	6.706253e+000	6.716068e+000
5.835814285714285e-005	6.703428e+000	6.716398e+000
5.842957142857143e-005	6.700609e+000	6.718376e+000
5.850099999999999e-005	6.697795e+000	6.722001e+000
5.850174999999999e-005	6.697766e+000	6.722048e+000
5.850177499999999e-005	6.697765e+000	6.722050e+000
5.850182500000000e-005	6.697763e+000	6.722053e+000
5.850182656250000e-005	6.697763e+000	6.722053e+000
5.850200000000000e-005	6.697756e+000	6.722064e+000
5.862295261719266e-005	6.693007e+000	6.723613e+000
5.874391261719783e-005	6.688270e+000	6.717691e+000
5.874806620821085e-005	6.688107e+000	6.717359e+000
5.874808666510009e-005	6.688107e+000	6.717357e+000
5.874812757887855e-005	6.688105e+000	6.717353e+000
5.874813088112011e-005	6.688105e+000	6.717352e+000
5.874813392120433e-005	6.688105e+000	6.717352e+000
5.874813696128855e-005	6.688105e+000	6.717352e+000
5.874814000137277e-005	6.688105e+000	6.717352e+000
5.874814304145699e-005	6.688105e+000	6.717351e+000
5.874814608154121e-005	6.688104e+000	6.717351e+000
5.874814912162543e-005	6.688104e+000	6.717351e+000
5.874815216170965e-005	6.688104e+000	6.717350e+000
5.900000000000000e-005	6.678298e+000	6.691997e+000
5.900018173098380e-005	6.678290e+000	6.691978e+000
5.900018232767227e-005	6.678290e+000	6.691979e+000
5.900018292436073e-005	6.678290e+000	6.691979e+000
5.900018352104920e-005	6.678290e+000	6.691978e+000
5.900018411773766e-005	6.678290e+000	6.691978e+000
5.900018471442613e-005	6.678290e+000	6.691978e+000
5.900018531111460e-005	6.678290e+000	6.691978e+000
5.900018590780307e-005	6.678290e+000	6.691978e+000
5.900018653425785e-005	6.678290e+000	6.691978e+000
5.900018726008930e-005	6.678290e+000	6.691978e+000
5.900018796115401e-005	6.678290e+000	6.691978e+000
5.900018871383932e-005	6.678290e+000	6.691978e+000
5.900018945836238e-005	6.678290e+000	6.691978e+000
5.900019027152103e-005	6.678290e+000	6.691978e+000
5.900019117026321e-005	6.678290e+000	6.691978e+000
5.900019236626538e-005	6.678290e+000	6.691978e+000
5.900019395277871e-005	6.678290e+000	6.691978e+000
5.900019585467594e-005	6.678290e+000	6.691977e+000
5.900019783582295e-005	6.678290e+000	6.691977e+000
5.900100000000000e-005	6.678258e+000	6.691896e+000
5.904703475776120e-005	6.676474e+000	6.687919e+000
5.909306951552240e-005	6.674693e+000	6.684547e+000
5.913910427328360e-005	6.672913e+000	6.681781e+000
5.918513903104479e-005	6.671135e+000	6.679620e+000
5.923117378880599e-005	6.669359e+000	6.678065e+000
5.927720854656719e-005	6.667585e+000	6.677115e+000
5.932324330432839e-005	6.665812e+000	6.676770e+000
5.950100000000000e-005	6.658995e+000	6.683168e+000
5.950175000000000e-005	6.658966e+000	6.683217e+000
5.950177500000001e-005	6.658965e+000	6.683219e+000
5.950182500000001e-005	6.658963e+000	6.683222e+000
5.950182656250001e-005	6.658963e+000	6.683222e+000
5.950200000000000e-005	6.658957e+000	6.683234e+000
5.962295261718157e-005	6.654340e+000	6.685057e+000
5.974391261717563e-005	6.649734e+000	6.679389e+000
5.975110171153856e-005	6.649461e+000	6.678826e+000
5.975115101823378e-005	6.649459e+000	6.678822e+000
5.975120930576466e-005	6.649457e+000	6.678815e+000
5.975121439146796e-005	6.649457e+000	6.678815e+000
5.975121560174038e-005	6.649457e+000	6.678815e+000
5.975121580460698e-005	6.649457e+000	6.678815e+000
5.975121637881136e-005	6.649457e+000	6.678815e+000
5.975121720972595e-005	6.649457e+000	6.678815e+000
5.975121850128370e-005	6.649457e+000	6.678814e+000
5.975122101304329e-005	6.649457e+000	6.678814e+000
5.975122352480287e-005	6.649457e+000	6.678814e+000
5.975122603656245e-005	6.649457e+000	6.678814e+000
5.975122854832203e-005	6.649456e+000	6.678814e+000
5.975123106008162e-005	6.649456e+000	6.678814e+000
5.975123357184119e-005	6.649456e+000	6.678813e+000
5.975123608360078e-005	6.649456e+000	6.678813e+000
6.000000000000000e-005	6.640040e+000	6.653770e+000
6.000002604364966e-005	6.640039e+000	6.653768e+000
6.000005208729933e-005	6.640038e+000	6.653765e+000
6.000007813094898e-005	6.640037e+000	6.653763e+000
6.000010417459865e-005	6.640036e+000	6.653760e+000
6.000013021824831e-005	6.640035e+000	6.653758e+000
6.000015626189797e-005	6.640034e+000	6.653755e+000
6.000018230554763e-005	6.640033e+000	6.653752e+000
6.000018285687412e-005	6.640033e+000	6.653752e+000
6.000018340820062e-005	6.640033e+000	6.653752e+000
6.000018395952710e-005	6.640033e+000	6.653752e+000
6.000018451085360e-005	6.640033e+000	6.653752e+000
6.000018506218009e-005	6.640033e+000	6.653752e+000
6.000018561350658e-005	6.640033e+000	6.653752e+000
6.000018616483307e-005	6.640033e+000	6.653752e+000
6.000018681246147e-005	6.640033e+000	6.653752e+000
6.000018755586080e-005	6.640033e+000	6.653752e+000
6.000018826308806e-005	6.640033e+000	6.653752e+000
6.000018902594366e-005	6.640033e+000	6.653751e+000
6.000018978394887e-005	6.640033e+000	6.653751e+000
6.000019063245613e-005	6.640033e+000	6.653751e+000
6.000019161075330e-005	6.640033e+000	6.653751e+000
6.000019308573451e-005	6.640033e+000	6.653751e+000
6.000019466629876e-005	6.640033e+000	6.653751e+000
6.000019660335839e-005	6.640033e+000	6.653751e+000
6.000019882063418e-005	6.640032e+000	6.653750e+000
6.000100000000000e-005	6.640002e+000	6.653670e+000
6.004737100304560e-005	6.638255e+000	6.649440e+000
6.009374200609122e-005	6.636510e+000	6.645918e+000
6.014011300913682e-005	6.634767e+000	6.643103e+000
6.018648401218243e-005	6.633026e+000	6.640997e+000
6.023285501522803e-005	6.631287e+000	6.639598e+000
6.027922601827365e-005	6.629551e+000	6.638908e+000
6.032559702131925e-005	6.627817e+000	6.638925e+000
6.050100000000000e-005	6.621278e+000	6.645422e+000
6.050175000000000e-005	6.621250e+000	6.645473e+000
6.050177500000000e-005	6.621249e+000	6.645474e+000
6.050182500000001e-005	6.621248e+000	6.645478e+000
6.050182656250001e-005	6.621247e+000	6.645478e+000
6.050200000000000e-005	6.621241e+000	6.645490e+000
6.074391261717563e-005	6.612278e+000	6.642176e+000
6.075322517506283e-005	6.611934e+000	6.641461e+000
6.075535585411434e-005	6.611856e+000	6.641251e+000
6.075537104308171e-005	6.611855e+000	6.641249e+000
6.075538617129395e-005	6.611855e+000	6.641247e+000
6.075538748915660e-005	6.611854e+000	6.641247e+000
6.075538781637648e-005	6.611854e+000	6.641247e+000
6.075538870705746e-005	6.611854e+000	6.641247e+000
6.075538932189501e-005	6.611854e+000	6.641247e+000
6.075538993673256e-005	6.611854e+000	6.641247e+000
6.075539055157011e-005	6.611854e+000	6.641247e+000
6.075539116640765e-005	6.611854e+000	6.641247e+000
6.075539178124519e-005	6.611854e+000	6.641247e+000
6.075539239608274e-005	6.611854e+000	6.641247e+000
6.075539301092029e-005	6.611854e+000	6.641247e+000
6.085080045183961e-005	6.608338e+000	6.631643e+000
6.100000000000000e-005	6.602857e+000	6.616624e+000
6.100018177102004e-005	6.602850e+000	6.616606e+000
6.100018235399295e-005	6.602850e+000	6.616606e+000
6.100018293696587e-005	6.602850e+000	6.616605e+000
6.100018351993878e-005	6.602850e+000	6.616605e+000
6.100018410291170e-005	6.602850e+000	6.616605e+000
6.100018468588461e-005	6.602850e+000	6.616605e+000
6.100018526885753e-005	6.602850e+000	6.616605e+000
6.100018585183045e-005	6.602850e+000	6.616605e+000
6.100018648482860e-005	6.602850e+000	6.616605e+000
6.100018721416710e-005	6.602850e+000	6.616605e+000
6.100018791876471e-005	6.602850e+000	6.616605e+000
6.100018867241999e-005	6.602850e+000	6.616605e+000
6.100018941722010e-005	6.602850e+000	6.616605e+000
6.100019022725045e-005	6.602850e+000	6.616605e+000
6.100019111862023e-005	6.602850e+000	6.616605e+000
6.100019229033499e-005	6.602850e+000	6.616605e+000
6.100019389344078e-005	6.602850e+000	6.616604e+000
6.100019580253073e-005	6.602850e+000	6.616604e+000
6.100019777058589e-005	6.602850e+000	6.616604e+000
6.100099999999999e-005	6.602820e+000	6.616523e+000
6.104534898690934e-005	6.601197e+000	6.612526e+000
6.108969797381870e-005	6.599575e+000	6.609174e+000
6.113404696072805e-005	6.597955e+000	6.606467e+000
6.117839594763739e-005	6.596337e+000	6.604406e+000
6.122274493454674e-005	6.594721e+000	6.602991e+000
6.126709392145610e-005	6.593107e+000	6.602221e+000
6.131144290836544e-005	6.591495e+000	6.602097e+000
6.150099999999999e-005	6.584627e+000	6.608742e+000
6.150175062249138e-005	6.584600e+000	6.608794e+000
6.150176694037162e-005	6.584599e+000	6.608795e+000
6.150179957613212e-005	6.584598e+000	6.608798e+000
6.150180059599963e-005	6.584598e+000	6.608798e+000
6.150180263573466e-005	6.584598e+000	6.608798e+000
6.150180671520472e-005	6.584598e+000	6.608798e+000
6.150181487414485e-005	6.584598e+000	6.608799e+000
6.150183119202510e-005	6.584597e+000	6.608799e+000
6.150186382778559e-005	6.584596e+000	6.608802e+000
6.150200000000000e-005	6.584591e+000	6.608811e+000
6.175894436513094e-005	6.575344e+000	6.604799e+000
6.175894531013566e-005	6.575344e+000	6.604799e+000
6.175894590905912e-005	6.575344e+000	6.604798e+000
6.175894628210869e-005	6.575344e+000	6.604798e+000
6.175894675661377e-005	6.575344e+000	6.604798e+000
6.175894711392731e-005	6.575344e+000	6.604798e+000
6.175894747327581e-005	6.575344e+000	6.604798e+000
6.175894785810131e-005	6.575344e+000	6.604798e+000
6.175894825140031e-005	6.575344e+000	6.604798e+000
6.175894863907387e-005	6.575344e+000	6.604798e+000
6.175894902130445e-005	6.575344e+000	6.604798e+000
6.175894977217164e-005	6.575344e+000	6.604798e+000
6.175895038099257e-005	6.575344e+000	6.604798e+000
6.175895098981352e-005	6.575344e+000	6.604798e+000
6.175895159863446e-005	6.575344e+000	6.604798e+000
6.175895220745540e-005	6.575344e+000	6.604798e+000
6.175895281627633e-005	6.575343e+000	6.604798e+000
6.175895342509728e-005	6.575343e+000	6.604798e+000
6.175895403391822e-005	6.575343e+000	6.604798e+000
6.199999999999999e-005	6.566731e+000	6.580534e+000
6.200002604154611e-005	6.566730e+000	6.580532e+000
6.200005208309222e-005	6.566729e+000	6.580529e+000
6.200007812463834e-005	6.566728e+000	6.580526e+000
6.200010416618447e-005	6.566727e+000	6.580524e+000
6.200013020773059e-005	6.566726e+000	6.580521e+000
6.200015624927670e-005	6.566725e+000	6.580518e+000
6.200018229082282e-005	6.566724e+000	6.580516e+000
6.200018283954466e-005	6.566724e+000	6.580516e+000
