time	V(vout)
1.621528571428571e-005	5.087981e+000
1.628671428571429e-005	5.065866e+000
1.635814285714286e-005	5.046574e+000
1.642957142857143e-005	5.030105e+000
1.650100000000000e-005	5.016458e+000
1.650177687498607e-005	5.016324e+000
1.650178962498687e-005	5.016322e+000
1.650179281248706e-005	5.016321e+000
1.650179918748746e-005	5.016320e+000
1.650181193748826e-005	5.016318e+000
1.650183743748985e-005	5.016313e+000
1.650188843749304e-005	5.016304e+000
1.650200000000000e-005	5.016285e+000
1.657314285714286e-005	5.002720e+000
1.664428571428572e-005	4.986932e+000
1.671542857142857e-005	4.968921e+000
1.678657142857143e-005	4.948685e+000
1.685771428571428e-005	4.926226e+000
1.692885714285714e-005	4.901543e+000
1.700000000000000e-005	4.874636e+000
1.700012500000000e-005	4.874587e+000
1.700017500000000e-005	4.874568e+000
1.700027500000000e-005	4.874528e+000
1.700030000000000e-005	4.874518e+000
1.700100000000000e-005	4.874245e+000
1.707242857142857e-005	4.847896e+000
1.714385714285714e-005	4.824450e+000
1.721528571428571e-005	4.803907e+000
1.728671428571429e-005	4.786266e+000
1.735814285714286e-005	4.771527e+000
1.742957142857143e-005	4.759690e+000
1.750100000000000e-005	4.750756e+000
1.750177687498607e-005	4.750674e+000
1.750178962498687e-005	4.750672e+000
1.750179281248707e-005	4.750672e+000
1.750179918748746e-005	4.750671e+000
1.750181193748826e-005	4.750670e+000
1.750183743748985e-005	4.750667e+000
1.750188843749304e-005	4.750662e+000
1.750200000000000e-005	4.750650e+000
1.757314285714286e-005	4.741848e+000
1.764428571428572e-005	4.730878e+000
1.771542857142857e-005	4.717739e+000
1.778657142857143e-005	4.702433e+000
1.785771428571428e-005	4.684959e+000
1.792885714285714e-005	4.665316e+000
1.800000000000000e-005	4.643506e+000
1.800012500000000e-005	4.643466e+000
1.800017500000000e-005	4.643449e+000
1.800027500000000e-005	4.643417e+000
1.800030000000000e-005	4.643410e+000
1.800100000000000e-005	4.643186e+000
