time	V(vout)	V(n003)	I(L1)
5.584824510044135e-005	5.035049e+000	0.000000e+000	9.500484e-001
5.587353758370112e-005	5.033726e+000	0.000000e+000	9.372820e-001
5.589883006696089e-005	5.032021e+000	0.000000e+000	9.245217e-001
5.592412255022067e-005	5.029935e+000	0.000000e+000	9.117678e-001
5.594941503348045e-005	5.027466e+000	0.000000e+000	8.990201e-001
5.597470751674022e-005	5.024616e+000	0.000000e+000	8.862786e-001
5.599999999999999e-005	5.021384e+000	0.000000e+000	8.735433e-001
5.600012499999999e-005	5.021368e+000	6.250000e-001	8.734804e-001
5.600017500000000e-005	5.021361e+000	8.750000e-001	8.734637e-001
5.600027500000000e-005	5.021348e+000	1.375000e+000	8.734567e-001
5.600027812500000e-005	5.021348e+000	1.390625e+000	8.734575e-001
5.600100000000000e-005	5.021253e+000	5.000000e+000	8.738168e-001
5.603416110491061e-005	5.017397e+000	5.000000e+000	8.903370e-001
5.606732220982121e-005	5.014107e+000	5.000000e+000	9.068642e-001
5.610048331473183e-005	5.011382e+000	5.000000e+000	9.233983e-001
5.613364441964244e-005	5.009222e+000	5.000000e+000	9.399393e-001
5.616680552455305e-005	5.007629e+000	5.000000e+000	9.564873e-001
5.619996662946366e-005	5.006600e+000	5.000000e+000	9.730422e-001
5.623312773437427e-005	5.006137e+000	5.000000e+000	9.896041e-001
5.633312773437427e-005	5.007066e+000	5.000000e+000	1.039529e+000
5.635710948660652e-005	5.007816e+000	5.000000e+000	1.051505e+000
5.638109123883876e-005	5.008909e+000	5.000000e+000	1.063475e+000
5.640507299107101e-005	5.010343e+000	5.000000e+000	1.075440e+000
5.642905474330326e-005	5.012119e+000	5.000000e+000	1.087401e+000
5.645303649553551e-005	5.014237e+000	5.000000e+000	1.099356e+000
5.647701824776775e-005	5.016697e+000	5.000000e+000	1.111307e+000
5.650100000000000e-005	5.019499e+000	5.000000e+000	1.123253e+000
5.650175000000000e-005	5.019588e+000	1.250000e+000	1.123626e+000
5.650177500000000e-005	5.019591e+000	1.125000e+000	1.123634e+000
5.650182500000000e-005	5.019598e+000	8.750000e-001	1.123637e+000
5.650182656250000e-005	5.019598e+000	8.671875e-001	1.123636e+000
5.650200000000000e-005	5.019619e+000	0.000000e+000	1.123549e+000
5.653356465959895e-005	5.022967e+000	0.000000e+000	1.107655e+000
5.656512931919791e-005	5.025794e+000	0.000000e+000	1.091756e+000
5.659669397879686e-005	5.028099e+000	0.000000e+000	1.075851e+000
5.662825863839582e-005	5.029882e+000	0.000000e+000	1.059941e+000
5.665982329799477e-005	5.031143e+000	0.000000e+000	1.044025e+000
5.669138795759372e-005	5.031883e+000	0.000000e+000	1.028104e+000
5.672295261719267e-005	5.032101e+000	0.000000e+000	1.012177e+000
5.682295261719268e-005	5.030457e+000	0.000000e+000	9.617423e-001
5.684824510045086e-005	5.029516e+000	0.000000e+000	9.489837e-001
5.687353758370905e-005	5.028194e+000	0.000000e+000	9.362312e-001
5.689883006696724e-005	5.026490e+000	0.000000e+000	9.234850e-001
5.692412255022543e-005	5.024405e+000	0.000000e+000	9.107451e-001
5.694941503348362e-005	5.021939e+000	0.000000e+000	8.980113e-001
5.697470751674181e-005	5.019092e+000	0.000000e+000	8.852838e-001
5.700000000000000e-005	5.015863e+000	0.000000e+000	8.725625e-001
5.700012500000000e-005	5.015846e+000	6.250000e-001	8.724996e-001
5.700017500000000e-005	5.015840e+000	8.750000e-001	8.724831e-001
5.700027500000000e-005	5.015827e+000	1.375000e+000	8.724802e-001
5.700030000000000e-005	5.015823e+000	1.500000e+000	8.724878e-001
5.700100000000000e-005	5.015732e+000	5.000000e+000	8.728366e-001
5.703320133928548e-005	5.011979e+000	5.000000e+000	8.888960e-001
5.706540267857096e-005	5.008763e+000	5.000000e+000	9.049621e-001
5.709760401785644e-005	5.006085e+000	5.000000e+000	9.210350e-001
5.712980535714193e-005	5.003944e+000	5.000000e+000	9.371146e-001
5.716200669642741e-005	5.002341e+000	5.000000e+000	9.532009e-001
5.719420803571289e-005	5.001276e+000	5.000000e+000	9.692940e-001
5.722640937499837e-005	5.000749e+000	5.000000e+000	9.853938e-001
5.732640937499837e-005	5.001451e+000	5.000000e+000	1.035373e+000
5.735135089285575e-005	5.002150e+000	5.000000e+000	1.047842e+000
5.737629241071312e-005	5.003218e+000	5.000000e+000	1.060306e+000
5.740123392857050e-005	5.004656e+000	5.000000e+000	1.072764e+000
5.742617544642787e-005	5.006464e+000	5.000000e+000	1.085218e+000
5.745111696428525e-005	5.008641e+000	5.000000e+000	1.097665e+000
5.747605848214262e-005	5.011187e+000	5.000000e+000	1.110108e+000
5.750100000000000e-005	5.014103e+000	5.000000e+000	1.122545e+000
5.750175000000000e-005	5.014193e+000	1.250000e+000	1.122919e+000
5.750177500000000e-005	5.014196e+000	1.125000e+000	1.122927e+000
5.750182500000000e-005	5.014202e+000	8.750000e-001	1.122930e+000
5.750182656250000e-005	5.014202e+000	8.671875e-001	1.122930e+000
5.750200000000000e-005	5.014223e+000	0.000000e+000	1.122843e+000
5.753356465959895e-005	5.017583e+000	0.000000e+000	1.106966e+000
5.756512931919790e-005	5.020422e+000	0.000000e+000	1.091083e+000
5.759669397879686e-005	5.022741e+000	0.000000e+000	1.075195e+000
5.762825863839581e-005	5.024537e+000	0.000000e+000	1.059302e+000
5.765982329799477e-005	5.025813e+000	0.000000e+000	1.043403e+000
5.769138795759372e-005	5.026567e+000	0.000000e+000	1.027499e+000
5.772295261719267e-005	5.026800e+000	0.000000e+000	1.011589e+000
5.782295261719267e-005	5.025205e+000	0.000000e+000	9.612068e-001
5.784824510045086e-005	5.024277e+000	0.000000e+000	9.484614e-001
5.787353758370905e-005	5.022968e+000	0.000000e+000	9.357223e-001
5.789883006696724e-005	5.021278e+000	0.000000e+000	9.229893e-001
5.792412255022543e-005	5.019207e+000	0.000000e+000	9.102625e-001
5.794941503348362e-005	5.016755e+000	0.000000e+000	8.975419e-001
5.797470751674181e-005	5.013922e+000	0.000000e+000	8.848275e-001
5.799999999999999e-005	5.010707e+000	0.000000e+000	8.721192e-001
5.800012500000000e-005	5.010691e+000	6.250000e-001	8.720565e-001
5.800017499999999e-005	5.010685e+000	8.750000e-001	8.720399e-001
5.800027499999999e-005	5.010672e+000	1.375000e+000	8.720329e-001
5.800027812499999e-005	5.010672e+000	1.390625e+000	8.720338e-001
5.800100000000000e-005	5.010578e+000	5.000000e+000	8.723938e-001
5.803416110491100e-005	5.006746e+000	5.000000e+000	8.889494e-001
5.806732220982201e-005	5.003481e+000	5.000000e+000	9.055118e-001
5.810048331473301e-005	5.000783e+000	5.000000e+000	9.220811e-001
5.813364441964402e-005	4.998651e+000	5.000000e+000	9.386572e-001
5.816680552455503e-005	4.997085e+000	5.000000e+000	9.552402e-001
5.819996662946604e-005	4.996086e+000	5.000000e+000	9.718300e-001
5.823312773437704e-005	4.995654e+000	5.000000e+000	9.884266e-001
5.833312773437704e-005	4.996678e+000	5.000000e+000	1.038456e+000
5.835710948660890e-005	4.997452e+000	5.000000e+000	1.050457e+000
5.838109123884074e-005	4.998569e+000	5.000000e+000	1.062452e+000
5.840507299107260e-005	5.000028e+000	5.000000e+000	1.074442e+000
5.842905474330445e-005	5.001830e+000	5.000000e+000	1.086427e+000
5.845303649553630e-005	5.003974e+000	5.000000e+000	1.098407e+000
5.847701824776815e-005	5.006461e+000	5.000000e+000	1.110382e+000
5.850100000000000e-005	5.009290e+000	5.000000e+000	1.122352e+000
5.850175000000001e-005	5.009380e+000	1.250000e+000	1.122727e+000
5.850177500000001e-005	5.009383e+000	1.125000e+000	1.122735e+000
5.850182500000001e-005	5.009389e+000	8.750000e-001	1.122738e+000
5.850182656250001e-005	5.009389e+000	8.671875e-001	1.122737e+000
5.850200000000000e-005	5.009410e+000	0.000000e+000	1.122650e+000
5.853356465959737e-005	5.012795e+000	0.000000e+000	1.106788e+000
5.856512931919474e-005	5.015660e+000	0.000000e+000	1.090921e+000
5.859669397879210e-005	5.018003e+000	0.000000e+000	1.075048e+000
5.862825863838948e-005	5.019825e+000	0.000000e+000	1.059170e+000
5.865982329798684e-005	5.021126e+000	0.000000e+000	1.043285e+000
5.869138795758421e-005	5.021907e+000	0.000000e+000	1.027396e+000
5.872295261718157e-005	5.022166e+000	0.000000e+000	1.011500e+000
5.882295261718158e-005	5.020656e+000	0.000000e+000	9.611645e-001
5.884824510044135e-005	5.019750e+000	0.000000e+000	9.484307e-001
5.887353758370112e-005	5.018463e+000	0.000000e+000	9.357031e-001
5.889883006696090e-005	5.016796e+000	0.000000e+000	9.229815e-001
5.892412255022068e-005	5.014747e+000	0.000000e+000	9.102660e-001
5.894941503348045e-005	5.012318e+000	0.000000e+000	8.975567e-001
5.897470751674022e-005	5.009507e+000	0.000000e+000	8.848534e-001
5.900000000000000e-005	5.006316e+000	0.000000e+000	8.721563e-001
5.900012500000000e-005	5.006300e+000	6.250000e-001	8.720936e-001
5.900017500000000e-005	5.006294e+000	8.750000e-001	8.720770e-001
5.900027500000000e-005	5.006281e+000	1.375000e+000	8.720742e-001
5.900030000000001e-005	5.006278e+000	1.500000e+000	8.720818e-001
5.900100000000000e-005	5.006187e+000	5.000000e+000	8.724313e-001
5.903320133928508e-005	5.002483e+000	5.000000e+000	8.885213e-001
5.906540267857017e-005	4.999317e+000	5.000000e+000	9.046179e-001
5.909760401785526e-005	4.996689e+000	5.000000e+000	9.207210e-001
5.912980535714034e-005	4.994599e+000	5.000000e+000	9.368308e-001
5.916200669642542e-005	4.993048e+000	5.000000e+000	9.529470e-001
5.919420803571051e-005	4.992035e+000	5.000000e+000	9.690699e-001
5.922640937499560e-005	4.991560e+000	5.000000e+000	9.851993e-001
5.932640937499560e-005	4.992429e+000	5.000000e+000	1.035270e+000
5.935135089285337e-005	4.993171e+000	5.000000e+000	1.047762e+000
5.937629241071115e-005	4.994282e+000	5.000000e+000	1.060248e+000
5.940123392856892e-005	4.995763e+000	5.000000e+000	1.072729e+000
5.942617544642668e-005	4.997614e+000	5.000000e+000	1.085204e+000
5.945111696428445e-005	4.999834e+000	5.000000e+000	1.097674e+000
5.947605848214223e-005	5.002425e+000	5.000000e+000	1.110138e+000
5.950100000000000e-005	5.005385e+000	5.000000e+000	1.122597e+000
5.950175000000000e-005	5.005477e+000	1.250000e+000	1.122972e+000
5.950177500000001e-005	5.005480e+000	1.125000e+000	1.122980e+000
5.950182500000001e-005	5.005486e+000	8.750000e-001	1.122983e+000
5.950182656250001e-005	5.005486e+000	8.671875e-001	1.122983e+000
5.950200000000000e-005	5.005507e+000	0.000000e+000	1.122895e+000
5.953356465959737e-005	5.008925e+000	0.000000e+000	1.107046e+000
5.956512931919473e-005	5.011822e+000	0.000000e+000	1.091191e+000
5.959669397879210e-005	5.014198e+000	0.000000e+000	1.075330e+000
5.962825863838947e-005	5.016053e+000	0.000000e+000	1.059463e+000
5.965982329798684e-005	5.017388e+000	0.000000e+000	1.043591e+000
5.969138795758421e-005	5.018202e+000	0.000000e+000	1.027713e+000
5.972295261718157e-005	5.018495e+000	0.000000e+000	1.011829e+000
5.982295261718157e-005	5.017091e+000	0.000000e+000	9.615294e-001
5.984824510044135e-005	5.016213e+000	0.000000e+000	9.488046e-001
5.987353758370112e-005	5.014953e+000	0.000000e+000	9.360859e-001
5.989883006696089e-005	5.013313e+000	0.000000e+000	9.233732e-001
5.992412255022067e-005	5.011292e+000	0.000000e+000	9.106666e-001
5.994941503348045e-005	5.008890e+000	0.000000e+000	8.979659e-001
5.997470751674022e-005	5.006107e+000	0.000000e+000	8.852713e-001
6.000000000000000e-005	5.002944e+000	0.000000e+000	8.725828e-001
6.000012500000000e-005	5.002928e+000	6.250000e-001	8.725201e-001
6.000017500000000e-005	5.002922e+000	8.750000e-001	8.725035e-001
6.000027500000000e-005	5.002909e+000	1.375000e+000	8.725008e-001
6.000030000000000e-005	5.002906e+000	1.500000e+000	8.725084e-001
6.000100000000000e-005	5.002816e+000	5.000000e+000	8.728582e-001
6.003320133928508e-005	4.999147e+000	5.000000e+000	8.889589e-001
6.006540267857017e-005	4.996017e+000	5.000000e+000	9.050661e-001
6.009760401785525e-005	4.993425e+000	5.000000e+000	9.211798e-001
6.012980535714034e-005	4.991371e+000	5.000000e+000	9.372999e-001
6.016200669642542e-005	4.989856e+000	5.000000e+000	9.534265e-001
6.019420803571051e-005	4.988879e+000	5.000000e+000	9.695595e-001
6.022640937499560e-005	4.988440e+000	5.000000e+000	9.856990e-001
6.032640937499560e-005	4.989422e+000	5.000000e+000	1.035801e+000
6.035135089285337e-005	4.990191e+000	5.000000e+000	1.048300e+000
6.037629241071114e-005	4.991331e+000	5.000000e+000	1.060793e+000
6.040123392856891e-005	4.992840e+000	5.000000e+000	1.073281e+000
6.042617544642668e-005	4.994719e+000	5.000000e+000	1.085764e+000
6.045111696428445e-005	4.996969e+000	5.000000e+000	1.098241e+000
6.047605848214223e-005	4.999588e+000	5.000000e+000	1.110713e+000
6.050100000000000e-005	5.002577e+000	5.000000e+000	1.123179e+000
6.050175000000000e-005	5.002669e+000	1.250000e+000	1.123553e+000
6.050177500000000e-005	5.002672e+000	1.125000e+000	1.123562e+000
6.050182500000001e-005	5.002678e+000	8.750000e-001	1.123564e+000
6.050182656250001e-005	5.002678e+000	8.671875e-001	1.123564e+000
6.050200000000000e-005	5.002700e+000	0.000000e+000	1.123477e+000
6.053356465959736e-005	5.006154e+000	0.000000e+000	1.107636e+000
6.056512931919473e-005	5.009087e+000	0.000000e+000	1.091790e+000
6.059669397879210e-005	5.011499e+000	0.000000e+000	1.075937e+000
6.062825863838947e-005	5.013391e+000	0.000000e+000	1.060079e+000
6.065982329798684e-005	5.014761e+000	0.000000e+000	1.044215e+000
6.069138795758420e-005	5.015611e+000	0.000000e+000	1.028345e+000
6.072295261718157e-005	5.015941e+000	0.000000e+000	1.012470e+000
6.082295261718157e-005	5.014652e+000	0.000000e+000	9.621950e-001
6.084824510044134e-005	5.013803e+000	0.000000e+000	9.494764e-001
6.087353758370112e-005	5.012572e+000	0.000000e+000	9.367638e-001
6.089883006696089e-005	5.010961e+000	0.000000e+000	9.240572e-001
6.092412255022067e-005	5.008970e+000	0.000000e+000	9.113565e-001
6.094941503348045e-005	5.006597e+000	0.000000e+000	8.986617e-001
6.097470751674022e-005	5.003844e+000	0.000000e+000	8.859728e-001
6.099999999999999e-005	5.000710e+000	0.000000e+000	8.732899e-001
6.100012499999999e-005	5.000694e+000	6.250000e-001	8.732273e-001
6.100017500000000e-005	5.000688e+000	8.750000e-001	8.732107e-001
6.100027500000000e-005	5.000675e+000	1.375000e+000	8.732039e-001
6.100027812500000e-005	5.000674e+000	1.390625e+000	8.732047e-001
6.100047734375000e-005	5.000649e+000	2.386719e+000	8.733043e-001
6.100099999999999e-005	5.000583e+000	5.000000e+000	8.735656e-001
6.103416110491061e-005	4.996857e+000	5.000000e+000	8.901540e-001
6.106732220982122e-005	4.993698e+000	5.000000e+000	9.067488e-001
6.110048331473183e-005	4.991105e+000	5.000000e+000	9.233502e-001
6.113364441964243e-005	4.989080e+000	5.000000e+000	9.399581e-001
6.116680552455304e-005	4.987621e+000	5.000000e+000	9.565725e-001
6.119996662946366e-005	4.986730e+000	5.000000e+000	9.731934e-001
6.123312773437427e-005	4.986405e+000	5.000000e+000	9.898208e-001
6.133312773437427e-005	4.987754e+000	5.000000e+000	1.039942e+000
6.135710948660651e-005	4.988607e+000	5.000000e+000	1.051963e+000
6.138109123883876e-005	4.989802e+000	5.000000e+000	1.063980e+000
6.140507299107100e-005	4.991340e+000	5.000000e+000	1.075991e+000
6.142905474330326e-005	4.993221e+000	5.000000e+000	1.087997e+000
6.145303649553550e-005	4.995444e+000	5.000000e+000	1.099998e+000
6.147701824776775e-005	4.998010e+000	5.000000e+000	1.111993e+000
6.150099999999999e-005	5.000918e+000	5.000000e+000	1.123984e+000
6.150175000000001e-005	5.001011e+000	1.250000e+000	1.124358e+000
6.150177500000000e-005	5.001014e+000	1.125000e+000	1.124367e+000
6.150182500000000e-005	5.001020e+000	8.750000e-001	1.124370e+000
6.150182656250000e-005	5.001020e+000	8.671875e-001	1.124369e+000
6.150200000000000e-005	5.001042e+000	1.868283e-011	1.124282e+000
6.153356465959895e-005	5.004531e+000	6.838565e-012	1.108446e+000
6.156512931919790e-005	5.007500e+000	-1.947272e-012	1.092605e+000
6.159669397879686e-005	5.009948e+000	-7.674679e-012	1.076757e+000
6.162825863839580e-005	5.011875e+000	-1.034366e-011	1.060904e+000
6.165982329799476e-005	5.013282e+000	-9.954201e-012	1.045045e+000
6.169138795759371e-005	5.014167e+000	-6.506316e-012	1.029179e+000
6.172295261719267e-005	5.014532e+000	0.000000e+000	1.013308e+000
6.182295261719267e-005	5.013355e+000	0.000000e+000	9.630471e-001
6.184824510045086e-005	5.012534e+000	0.000000e+000	9.503319e-001
6.187353758370904e-005	5.011332e+000	0.000000e+000	9.376225e-001
6.189883006696724e-005	5.009749e+000	0.000000e+000	9.249190e-001
6.192412255022543e-005	5.007785e+000	0.000000e+000	9.122213e-001
6.194941503348363e-005	5.005440e+000	0.000000e+000	8.995295e-001
6.197470751674181e-005	5.002715e+000	0.000000e+000	8.868436e-001
6.200000000000000e-005	4.999608e+000	0.000000e+000	8.741634e-001
6.200012499999999e-005	4.999592e+000	6.250000e-001	8.741008e-001
6.200017500000000e-005	4.999586e+000	8.750000e-001	8.740843e-001
6.200027500000000e-005	4.999574e+000	1.375000e+000	8.740774e-001
6.200027812500000e-005	4.999573e+000	1.390625e+000	8.740783e-001
6.200100000000001e-005	4.999483e+000	5.000000e+000	8.744392e-001
6.203416110491140e-005	4.995793e+000	5.000000e+000	8.910311e-001
6.206732220982282e-005	4.992670e+000	5.000000e+000	9.076295e-001
6.210048331473421e-005	4.990113e+000	5.000000e+000	9.242342e-001
6.213364441964561e-005	4.988124e+000	5.000000e+000	9.408453e-001
6.216680552455701e-005	4.986701e+000	5.000000e+000	9.574627e-001
6.219996662946842e-005	4.985844e+000	5.000000e+000	9.740866e-001
6.223312773437982e-005	4.985555e+000	5.000000e+000	9.907168e-001
6.233312773437982e-005	4.987010e+000	5.000000e+000	1.040846e+000
6.235710948661128e-005	4.987888e+000	5.000000e+000	1.052869e+000
6.238109123884273e-005	4.989109e+000	5.000000e+000	1.064888e+000
6.240507299107419e-005	4.990672e+000	5.000000e+000	1.076900e+000
6.242905474330564e-005	4.992577e+000	5.000000e+000	1.088908e+000
6.245303649553710e-005	4.994825e+000	5.000000e+000	1.100910e+000
6.247701824776855e-005	4.997416e+000	5.000000e+000	1.112907e+000
6.250100000000000e-005	5.000349e+000	5.000000e+000	1.124899e+000
6.250175000000000e-005	5.000443e+000	1.250000e+000	1.125274e+000
6.250177500000000e-005	5.000446e+000	1.125000e+000	1.125282e+000
6.250182500000000e-005	5.000452e+000	8.750000e-001	1.125285e+000
6.250182656249999e-005	5.000452e+000	8.671875e-001	1.125284e+000
6.250200000000001e-005	5.000474e+000	0.000000e+000	1.125197e+000
6.253356465960055e-005	5.003996e+000	0.000000e+000	1.109363e+000
6.256512931920108e-005	5.006997e+000	0.000000e+000	1.093523e+000
6.259669397880163e-005	5.009477e+000	0.000000e+000	1.077677e+000
6.262825863840216e-005	5.011436e+000	0.000000e+000	1.061825e+000
6.265982329800270e-005	5.012874e+000	0.000000e+000	1.045967e+000
6.269138795760323e-005	5.013791e+000	0.000000e+000	1.030103e+000
6.272295261720378e-005	5.014187e+000	0.000000e+000	1.014233e+000
6.282295261720378e-005	5.013109e+000	0.000000e+000	9.639751e-001
6.284824510046039e-005	5.012313e+000	0.000000e+000	9.512606e-001
6.287353758371698e-005	5.011135e+000	0.000000e+000	9.385518e-001
6.289883006697359e-005	5.009577e+000	0.000000e+000	9.258488e-001
6.292412255023019e-005	5.007637e+000	0.000000e+000	9.131516e-001
6.294941503348680e-005	5.005317e+000	0.000000e+000	9.004601e-001
6.297470751674339e-005	5.002615e+000	0.000000e+000	8.877744e-001
6.300000000000000e-005	4.999533e+000	0.000000e+000	8.750945e-001
6.300012499999999e-005	4.999517e+000	6.250000e-001	8.750318e-001
6.300017499999999e-005	4.999511e+000	8.750000e-001	8.750153e-001
6.300027500000000e-005	4.999498e+000	1.375000e+000	8.750085e-001
6.300027812500000e-005	4.999498e+000	1.390625e+000	8.750093e-001
6.300100000000000e-005	4.999408e+000	5.000000e+000	8.753702e-001
6.303416110491140e-005	4.995750e+000	5.000000e+000	8.919623e-001
6.306732220982281e-005	4.992657e+000	5.000000e+000	9.085607e-001
6.310048331473421e-005	4.990132e+000	5.000000e+000	9.251654e-001
6.313364441964561e-005	4.988173e+000	5.000000e+000	9.417763e-001
6.316680552455701e-005	4.986780e+000	5.000000e+000	9.583936e-001
6.319996662946842e-005	4.985954e+000	5.000000e+000	9.750171e-001
6.323312773437982e-005	4.985694e+000	5.000000e+000	9.916468e-001
6.333312773437982e-005	4.987239e+000	5.000000e+000	1.041774e+000
6.335710948661128e-005	4.988138e+000	5.000000e+000	1.053797e+000
6.338109123884273e-005	4.989380e+000	5.000000e+000	1.065815e+000
6.340507299107418e-005	4.990964e+000	5.000000e+000	1.077827e+000
6.342905474330564e-005	4.992890e+000	5.000000e+000	1.089834e+000
6.345303649553709e-005	4.995159e+000	5.000000e+000	1.101835e+000
6.347701824776855e-005	4.997770e+000	5.000000e+000	1.113831e+000
6.350100000000000e-005	5.000723e+000	5.000000e+000	1.125822e+000
6.350175000000000e-005	5.000818e+000	1.250000e+000	1.126197e+000
6.350177499999999e-005	5.000821e+000	1.125000e+000	1.126205e+000
6.350182500000000e-005	5.000827e+000	8.750000e-001	1.126208e+000
6.350182656249999e-005	5.000827e+000	8.671875e-001	1.126208e+000
6.350200000000000e-005	5.000849e+000	0.000000e+000	1.126121e+000
6.353356465960055e-005	5.004398e+000	0.000000e+000	1.110285e+000
6.356512931920108e-005	5.007425e+000	0.000000e+000	1.094444e+000
6.359669397880162e-005	5.009932e+000	0.000000e+000	1.078597e+000
6.362825863840215e-005	5.011917e+000	0.000000e+000	1.062743e+000
6.365982329800270e-005	5.013380e+000	0.000000e+000	1.046883e+000
6.369138795760323e-005	5.014323e+000	0.000000e+000	1.031018e+000
6.372295261720377e-005	5.014745e+000	0.000000e+000	1.015146e+000
6.382295261720378e-005	5.013746e+000	0.000000e+000	9.648818e-001
6.384824510046038e-005	5.012969e+000	0.000000e+000	9.521657e-001
6.387353758371698e-005	5.011811e+000	0.000000e+000	9.394553e-001
6.389883006697359e-005	5.010272e+000	0.000000e+000	9.267505e-001
6.392412255023018e-005	5.008352e+000	0.000000e+000	9.140515e-001
6.394941503348679e-005	5.006050e+000	0.000000e+000	9.013583e-001
6.397470751674339e-005	5.003368e+000	0.000000e+000	8.886707e-001
6.400000000000000e-005	5.000304e+000	0.000000e+000	8.759888e-001
6.400012499999999e-005	5.000288e+000	6.250000e-001	8.759262e-001
6.400017499999999e-005	5.000282e+000	8.750000e-001	8.759097e-001
6.400027500000000e-005	5.000270e+000	1.375000e+000	8.759028e-001
6.400027812500000e-005	5.000269e+000	1.390625e+000	8.759037e-001
6.400100000000000e-005	5.000180e+000	5.000000e+000	8.762645e-001
6.403416110491140e-005	4.996546e+000	5.000000e+000	8.928540e-001
6.406732220982281e-005	4.993478e+000	5.000000e+000	9.094496e-001
6.410048331473421e-005	4.990976e+000	5.000000e+000	9.260515e-001
6.413364441964561e-005	4.989040e+000	5.000000e+000	9.426596e-001
6.416680552455701e-005	4.987671e+000	5.000000e+000	9.592739e-001
6.419996662946842e-005	4.986868e+000	5.000000e+000	9.758944e-001
6.423312773437982e-005	4.986631e+000	5.000000e+000	9.925210e-001
6.433312773437982e-005	4.988244e+000	5.000000e+000	1.042639e+000
6.435710948661127e-005	4.989159e+000	5.000000e+000	1.054659e+000
6.438109123884273e-005	4.990417e+000	5.000000e+000	1.066674e+000
6.440507299107418e-005	4.992016e+000	5.000000e+000	1.078684e+000
6.442905474330564e-005	4.993958e+000	5.000000e+000	1.090688e+000
6.445303649553709e-005	4.996242e+000	5.000000e+000	1.102687e+000
6.447701824776854e-005	4.998868e+000	5.000000e+000	1.114681e+000
6.450100000000000e-005	5.001837e+000	5.000000e+000	1.126669e+000
6.450175000000000e-005	5.001932e+000	1.250000e+000	1.127044e+000
6.450177499999999e-005	5.001935e+000	1.125000e+000	1.127052e+000
6.450182500000000e-005	5.001941e+000	8.750000e-001	1.127055e+000
6.450182656249999e-005	5.001941e+000	8.671875e-001	1.127054e+000
6.450200000000000e-005	5.001963e+000	0.000000e+000	1.126967e+000
6.453356465960054e-005	5.005531e+000	0.000000e+000	1.111129e+000
6.456512931920108e-005	5.008578e+000	0.000000e+000	1.095284e+000
6.459669397880162e-005	5.011103e+000	0.000000e+000	1.079432e+000
6.462825863840215e-005	5.013107e+000	0.000000e+000	1.063575e+000
6.465982329800270e-005	5.014589e+000	0.000000e+000	1.047712e+000
6.469138795760323e-005	5.015550e+000	0.000000e+000	1.031842e+000
6.472295261720377e-005	5.015990e+000	0.000000e+000	1.015967e+000
6.482295261720377e-005	5.015047e+000	0.000000e+000	9.656897e-001
6.484824510046038e-005	5.014284e+000	0.000000e+000	9.529702e-001
6.487353758371698e-005	5.013140e+000	0.000000e+000	9.402565e-001
6.489883006697359e-005	5.011615e+000	0.000000e+000	9.275484e-001
6.492412255023018e-005	5.009708e+000	0.000000e+000	9.148460e-001
6.494941503348679e-005	5.007419e+000	0.000000e+000	9.021492e-001
6.497470751674339e-005	5.004750e+000	0.000000e+000	8.894582e-001
6.499999999999999e-005	5.001699e+000	0.000000e+000	8.767728e-001
6.500012499999998e-005	5.001684e+000	6.250000e-001	8.767102e-001
6.500017499999999e-005	5.001678e+000	8.750000e-001	8.766936e-001
6.500027499999999e-005	5.001665e+000	1.375000e+000	8.766868e-001
6.500027812499999e-005	5.001665e+000	1.390625e+000	8.766876e-001
6.500100000000000e-005	5.001575e+000	5.000000e+000	8.770483e-001
6.503416110491140e-005	4.997958e+000	5.000000e+000	8.936331e-001
6.506732220982281e-005	4.994906e+000	5.000000e+000	9.102241e-001
6.510048331473421e-005	4.992420e+000	5.000000e+000	9.268212e-001
6.513364441964560e-005	4.990501e+000	5.000000e+000	9.434244e-001
6.516680552455700e-005	4.989147e+000	5.000000e+000	9.600338e-001
6.519996662946841e-005	4.988359e+000	5.000000e+000	9.766494e-001
6.523312773437981e-005	4.988137e+000	5.000000e+000	9.932711e-001
6.533312773437982e-005	4.989793e+000	5.000000e+000	1.043373e+000
6.535710948661127e-005	4.990719e+000	5.000000e+000	1.055390e+000
6.538109123884272e-005	4.991987e+000	5.000000e+000	1.067402e+000
6.540507299107418e-005	4.993596e+000	5.000000e+000	1.079408e+000
6.542905474330563e-005	4.995548e+000	5.000000e+000	1.091408e+000
6.545303649553709e-005	4.997841e+000	5.000000e+000	1.103403e+000
6.547701824776854e-005	5.000477e+000	5.000000e+000	1.115393e+000
6.550100000000000e-005	5.003455e+000	5.000000e+000	1.127377e+000
6.550174999999999e-005	5.003550e+000	1.250000e+000	1.127752e+000
6.550177499999999e-005	5.003553e+000	1.125000e+000	1.127760e+000
6.550182499999999e-005	5.003559e+000	8.750000e-001	1.127763e+000
6.550182656249999e-005	5.003560e+000	8.671875e-001	1.127762e+000
6.550200000000000e-005	5.003582e+000	0.000000e+000	1.127675e+000
6.553356465960054e-005	5.007162e+000	0.000000e+000	1.111831e+000
6.556512931920107e-005	5.010220e+000	0.000000e+000	1.095981e+000
6.559669397880162e-005	5.012757e+000	0.000000e+000	1.080125e+000
6.562825863840215e-005	5.014772e+000	0.000000e+000	1.064263e+000
6.565982329800269e-005	5.016265e+000	0.000000e+000	1.048394e+000
6.569138795760322e-005	5.017236e+000	0.000000e+000	1.032519e+000
