time	V(vout)
9.000124999999951e-006	5.908298e+000
9.000174999999931e-006	5.908290e+000
9.000274999999892e-006	5.908297e+000
9.000278124999892e-006	5.908298e+000
9.001000000000001e-006	5.908684e+000
9.072428571428572e-006	5.947687e+000
9.143857142857143e-006	5.987581e+000
9.215285714285714e-006	6.028365e+000
9.286714285714286e-006	6.070040e+000
9.358142857142857e-006	6.112606e+000
9.429571428571428e-006	6.156063e+000
9.500999999999999e-006	6.200410e+000
9.501750000000001e-006	6.200881e+000
9.501775000000001e-006	6.200892e+000
9.501825000000001e-006	6.200905e+000
9.501826562500002e-006	6.200905e+000
9.502000000000000e-006	6.200870e+000
9.563285714285709e-006	6.186843e+000
9.624571428571417e-006	6.171305e+000
9.685857142857127e-006	6.154256e+000
9.747142857142836e-006	6.135695e+000
9.808428571428546e-006	6.115624e+000
9.869714285714254e-006	6.094041e+000
9.930999999999963e-006	6.070948e+000
9.962999999999925e-006	6.058164e+000
1.000000000000000e-005	6.042815e+000
1.000012500000000e-005	6.042762e+000
1.000017500000000e-005	6.042748e+000
1.000027500000000e-005	6.042745e+000
1.000030000000000e-005	6.042751e+000
1.000100000000000e-005	6.043040e+000
1.007242857142857e-005	6.073260e+000
1.014385714285714e-005	6.104475e+000
1.021528571428571e-005	6.136683e+000
1.028671428571429e-005	6.169886e+000
1.035814285714286e-005	6.204082e+000
1.042957142857143e-005	6.239273e+000
1.050100000000000e-005	6.275458e+000
1.050175000000010e-005	6.275844e+000
1.050177500000009e-005	6.275853e+000
1.050182500000007e-005	6.275860e+000
1.050182656250007e-005	6.275860e+000
1.050200000000000e-005	6.275805e+000
1.056100000000000e-005	6.255663e+000
1.062000000000000e-005	6.234213e+000
1.067900000000000e-005	6.211454e+000
1.073800000000000e-005	6.187388e+000
1.079700000000001e-005	6.162013e+000
1.085600000000001e-005	6.135330e+000
1.091500000000001e-005	6.107338e+000
1.096400000000003e-005	6.082792e+000
1.100000000000000e-005	6.064167e+000
1.100012499999995e-005	6.064101e+000
1.100017499999993e-005	6.064082e+000
1.100027499999989e-005	6.064065e+000
1.100027812499989e-005	6.064066e+000
1.100100000000000e-005	6.064290e+000
1.101043539063278e-005	6.067231e+000
1.101987078126555e-005	6.070199e+000
1.102930617189833e-005	6.073195e+000
1.103874156253110e-005	6.076218e+000
1.104817695316388e-005	6.079268e+000
1.105761234379665e-005	6.082346e+000
1.106704773442943e-005	6.085452e+000
1.113312773448388e-005	6.107815e+000
1.123312773448388e-005	6.143418e+000
1.133312773448388e-005	6.180940e+000
1.135710948670047e-005	6.190181e+000
1.138109123891706e-005	6.199574e+000
1.140507299113365e-005	6.209118e+000
1.142905474335023e-005	6.218815e+000
1.145303649556682e-005	6.228663e+000
1.147701824778341e-005	6.238664e+000
1.150100000000000e-005	6.248816e+000
1.150175000000010e-005	6.249134e+000
1.150177500000009e-005	6.249141e+000
1.150182500000007e-005	6.249144e+000
1.150182656250007e-005	6.249144e+000
1.150200000000000e-005	6.249073e+000
1.153356465959221e-005	6.235794e+000
1.156512931918442e-005	6.222108e+000
1.159669397877664e-005	6.208014e+000
1.162825863836885e-005	6.193514e+000
1.165982329796106e-005	6.178607e+000
1.169138795755327e-005	6.163293e+000
1.172295261714548e-005	6.147571e+000
1.182295261714549e-005	6.095999e+000
1.184824510041042e-005	6.082550e+000
1.187353758367535e-005	6.068815e+000
1.189883006694028e-005	6.054796e+000
1.192412255020521e-005	6.040491e+000
1.194941503347014e-005	6.025900e+000
1.197470751673507e-005	6.011025e+000
1.200000000000000e-005	5.995863e+000
1.200012499999995e-005	5.995789e+000
1.200017499999993e-005	5.995766e+000
1.200027499999989e-005	5.995741e+000
1.200027812499989e-005	5.995741e+000
1.200100000000000e-005	5.995910e+000
1.204844681921198e-005	6.007477e+000
1.209589363842397e-005	6.019590e+000
1.214334045763595e-005	6.032248e+000
1.219078727684793e-005	6.045450e+000
1.223823409605992e-005	6.059197e+000
1.228568091527190e-005	6.073489e+000
1.233312773448388e-005	6.088326e+000
1.235710948670047e-005	6.095905e+000
1.238109123891706e-005	6.103654e+000
1.240507299113365e-005	6.111572e+000
1.242905474335024e-005	6.119659e+000
1.245303649556682e-005	6.127916e+000
1.247701824778341e-005	6.136342e+000
1.250100000000000e-005	6.144938e+000
1.250175000000010e-005	6.145207e+000
1.250177500000009e-005	6.145213e+000
1.250182500000007e-005	6.145213e+000
1.250182656250007e-005	6.145212e+000
1.250200000000000e-005	6.145130e+000
1.253356465959221e-005	6.129828e+000
1.256512931918442e-005	6.114144e+000
1.259669397877664e-005	6.098078e+000
1.262825863836885e-005	6.081630e+000
1.265982329796106e-005	6.064800e+000
1.269138795755327e-005	6.047588e+000
1.272295261714549e-005	6.029994e+000
1.282295261714549e-005	5.972605e+000
1.284824510041042e-005	5.957710e+000
1.287353758367535e-005	5.942548e+000
1.289883006694028e-005	5.927121e+000
1.292412255020521e-005	5.911427e+000
1.294941503347014e-005	5.895467e+000
1.297470751673507e-005	5.879241e+000
1.300000000000000e-005	5.862749e+000
1.300012500000000e-005	5.862667e+000
1.300017500000000e-005	5.862641e+000
1.300027500000000e-005	5.862616e+000
1.300030000000000e-005	5.862616e+000
1.300100000000000e-005	5.862742e+000
1.307242857142857e-005	5.876653e+000
1.314385714285714e-005	5.891916e+000
1.321528571428571e-005	5.908532e+000
1.328671428571429e-005	5.926500e+000
1.335814285714286e-005	5.945822e+000
1.342957142857143e-005	5.966497e+000
1.350100000000000e-005	5.988524e+000
1.350175000000000e-005	5.988764e+000
1.350177500000000e-005	5.988768e+000
1.350182500000000e-005	5.988766e+000
1.350182656250000e-005	5.988765e+000
1.350200000000000e-005	5.988676e+000
1.357314285714286e-005	5.950750e+000
1.364428571428571e-005	5.911192e+000
1.371542857142857e-005	5.870002e+000
1.378657142857143e-005	5.827179e+000
1.385771428571429e-005	5.782723e+000
1.392885714285714e-005	5.736635e+000
1.400000000000000e-005	5.688914e+000
1.400012499999995e-005	5.688828e+000
1.400017499999993e-005	5.688801e+000
1.400027499999989e-005	5.688769e+000
1.400027812499989e-005	5.688769e+000
1.400100000000000e-005	5.688878e+000
1.407242857142857e-005	5.700762e+000
1.414385714285714e-005	5.714103e+000
1.421528571428571e-005	5.728900e+000
1.428671428571429e-005	5.745155e+000
1.435814285714286e-005	5.762866e+000
1.442957142857143e-005	5.782033e+000
1.450100000000000e-005	5.802658e+000
1.450175000000000e-005	5.802883e+000
1.450177500000000e-005	5.802886e+000
1.450182500000000e-005	5.802883e+000
1.450182656250000e-005	5.802883e+000
1.450200000000000e-005	5.802790e+000
1.457314285714286e-005	5.763594e+000
1.464428571428571e-005	5.722859e+000
1.471542857142857e-005	5.680585e+000
1.478657142857143e-005	5.636773e+000
1.485771428571429e-005	5.591421e+000
1.492885714285714e-005	5.544531e+000
1.500000000000000e-005	5.496102e+000
1.500012500000000e-005	5.496015e+000
1.500017500000000e-005	5.495988e+000
1.500027500000000e-005	5.495958e+000
1.500030000000000e-005	5.495957e+000
1.500100000000000e-005	5.496057e+000
1.507242857142857e-005	5.507349e+000
1.514385714285714e-005	5.520183e+000
1.521528571428571e-005	5.534558e+000
1.528671428571429e-005	5.550474e+000
1.535814285714286e-005	5.567930e+000
1.542957142857143e-005	5.586928e+000
1.550100000000000e-005	5.607467e+000
1.550174999999999e-005	5.607692e+000
1.550177500000000e-005	5.607696e+000
1.550182500000000e-005	5.607693e+000
1.550182656250000e-005	5.607692e+000
1.550200000000000e-005	5.607600e+000
1.557314285714286e-005	5.568426e+000
1.564428571428571e-005	5.527788e+000
1.571542857142857e-005	5.485685e+000
1.578657142857143e-005	5.442119e+000
1.585771428571428e-005	5.397088e+000
1.592885714285714e-005	5.350592e+000
1.600000000000000e-005	5.302633e+000
1.600012500000000e-005	5.302547e+000
1.600017500000000e-005	5.302520e+000
1.600027500000000e-005	5.302491e+000
1.600030000000000e-005	5.302491e+000
1.600100000000000e-005	5.302595e+000
1.607242857142857e-005	5.314451e+000
1.614385714285714e-005	5.327913e+000
